ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage
1154,script_97538.txt,Function,Filtering image collection by geometry and date,Filter Image Collection By Date And Boundaries,0.885960102,Filter Image Collection By Date And Boundaries,0.937756181,Filter Image Collection By Date And Region,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}"
1155,script_97538.txt,Function,Calculating median of image collection,Calculates Median Of Image Collection,0.952441394,Calculates Median Of Image Collection,0.973394215,Computes Median Values,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1156,script_97538.txt,Function,Clipping image to geometry,Clip Images To Specific Geographic Boundaries,0.796836257,Clip Images To A Specific Region,0.8951056,Clip Images To A Specific Region,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1157,script_97538.txt,Function,Calculating NDVI and SAVI indices,Compute Median Of NDVI,0.790971994,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.870240092,Spectral Index Computation,"{'prompt_tokens': 4017, 'completion_tokens': 5, 'total_tokens': 4022}"
1158,script_97538.txt,Function,Exporting images to Drive,Export Processed Images To Drive,0.894373894,Export Processed Images To Drive,0.954555631,Export Processed Images To Drive,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1159,script_97539.txt,Function,Filtering image collection by geometry and date,Filter Image Collection By Date And Boundaries,0.885960102,Filter Image Collection By Date And Boundaries,0.937756181,Filter Image Collection By Date And Region,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}"
1160,script_97539.txt,Function,Calculating median of image collection,Calculates Median Of Image Collection,0.952441394,Calculates Median Of Image Collection,0.973394215,Computes Median Values,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1161,script_97539.txt,Function,Clipping image to geometry,Clip Images To Specific Geographic Boundaries,0.796836257,Clip Images To A Specific Region,0.8951056,Clip Images To A Specific Region,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1162,script_97539.txt,Function,Calculating NDVI and SAVI indices,Compute Median Of NDVI,0.790971994,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.870240092,Spectral Index Computation,"{'prompt_tokens': 4017, 'completion_tokens': 5, 'total_tokens': 4022}"
1163,script_97539.txt,Function,Exporting images to Drive,Export Processed Images To Drive,0.894373894,Export Processed Images To Drive,0.954555631,Export Processed Images To Drive,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1164,script_97582.txt,Function,Filtering image collection by date and cloud cover,Filter Images By Cloud Cover,0.870052814,Filter Image Collection By Cloud Coverage,0.969857633,Filter Image Collection By Date And Cloud Cover,"{'prompt_tokens': 4017, 'completion_tokens': 8, 'total_tokens': 4025}"
1165,script_97582.txt,Function,Masking clouds from images,Image Cloud Masking,0.873690903,Image Cloud Masking,0.955521107,Image Cloud Masking,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}"
1166,script_97582.txt,Function,Mosaicking images,Image Mosaicking,0.955996156,Image Mosaicking,0.960516453,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
1167,script_97582.txt,Function,Clipping images to boundary,Clip Images To Specific Geographic Boundaries,0.866272926,Clip Images To A Specific Region,0.939321518,Clip Images To A Specific Region,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1168,script_97582.txt,Function,Visualizing images,Enhancing Image Visualization,0.907701969,Enhancing Image Visualization,0.923815846,Data Visualization,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
1169,script_97609.txt,Function,Filtering image collections by date,Filter Image Collection By Date,0.937974334,Filter Image Collection By Date,0.98839438,Filter Image Collection By Date,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1170,script_97609.txt,Function,Calculating monthly totals from image collections,Calculates Mean Of Image Collection,0.819557786,Filter Image Collection By Month,0.893541098,Temporal Analysis,"{'prompt_tokens': 4016, 'completion_tokens': 2, 'total_tokens': 4018}"
1171,script_97609.txt,Function,Computing average for each month across all years,Calculating Annual Average,0.794082165,Calculating Annual Average,0.878380537,Temporal Analysis,"{'prompt_tokens': 4016, 'completion_tokens': 2, 'total_tokens': 4018}"
1172,script_97609.txt,Function,Calculating seasonal deviation from normal rainfall,Calculate Annual Precipitation,0.795595646,Hydrological Variables Calculation,0.846584976,Seasonal Filtering,"{'prompt_tokens': 4016, 'completion_tokens': 4, 'total_tokens': 4020}"
1173,script_97609.txt,Function,Clipping images to area of interest,Clip Images To A Specific Region,0.868070841,Clip Images To A Specific Region,0.962968946,Clip Images To A Specific Region,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1174,script_97609.txt,Function,Reducing regions to calculate mean values,Compute Mean Values,0.76228416,Compute Mean Values,0.901392937,Reduction Of Image Regions,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1175,script_97609.txt,Function,Styling vectors for visualization,Visualization Selection,0.763731241,Vectorization,0.880618989,Data Visualization,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}"
1176,script_97609.txt,Function,Exporting images and tables to Drive,Export Processed Images To Drive,0.834710598,Export Processed Images To Drive,0.930103421,Export Processed Data To Drive,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1177,script_97610.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.95044142,Filter Image Collection By Date,0.992563486,Filter Image Collection By Date,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1178,script_97610.txt,Function,Converting temperature units,Unit Conversion For Temperature Data,0.897075355,Unit Conversion For Temperature Data,0.925176442,Unit Conversion,"{'prompt_tokens': 4013, 'completion_tokens': 2, 'total_tokens': 4015}"
1179,script_97610.txt,Function,Clipping images to AOI,Select And Clip Image,0.74261868,Clip Images To A Specific Region,0.913120747,Clip Images To A Specific Region,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1180,script_97610.txt,Function,Calculating minimum temperature,Temperature Calculation,0.847481012,Temperature Calculation,0.906406701,Temperature Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}"
1181,script_97610.txt,Function,Calculating maximum temperature,Temperature Calculation,0.872048497,Temperature Calculation,0.916608989,Temperature Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}"
1182,script_97610.txt,Function,Calculating average temperature,Temperature Calculation,0.872839332,Temperature Calculation,0.90915072,Temperature Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}"
1183,script_97610.txt,Function,Visualizing data on a map,Visualize The Processed Data,0.824722409,Data Visualization,0.917023659,Map Visualization Of Feature Collection,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
1184,script_97610.txt,Function,Exporting images to Google Drive,Export Processed Images To Google Drive,0.901304483,Export Processed Images To Google Drive,0.964219689,Export Processed Images To Google Drive,"{'prompt_tokens': 4014, 'completion_tokens': 7, 'total_tokens': 4021}"
1185,script_97651.txt,Function,Filter image collection by date and path/row,Filter Image Collection By Date,0.870360315,Filter Image Collection By Date,0.960682929,Filter Image Collection By Date And Region,"{'prompt_tokens': 4017, 'completion_tokens': 7, 'total_tokens': 4024}"
1186,script_97651.txt,Function,Mask occluded pixels using cloud confidence and other flags,Image Cloud Masking,0.723764062,Image Cloud Masking,0.90705055,Image Cloud Masking,"{'prompt_tokens': 4018, 'completion_tokens': 4, 'total_tokens': 4022}"
1187,script_97651.txt,Function,Export image collection to Google Drive,Export Processed Images To Google Drive,0.868685842,Export Processed Images To Google Drive,0.958972454,Export Processed Data To Google Drive,"{'prompt_tokens': 4014, 'completion_tokens': 7, 'total_tokens': 4021}"
1188,script_97683.txt,Function,Filtering Image Collection by Date,Filter Image Collection By Date,0.965314627,Filter Image Collection By Date,0.995386958,Filter Image Collection By Date,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1189,script_97683.txt,Function,Filtering Image Collection by Bounds,Filter Image Collection By Bounds,0.971796036,Filter Image Collection By Bounds,0.994022071,Filter Image Collection By Bounds,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1190,script_97683.txt,Function,Filtering Image Collection by Metadata,Filter Image Collection By Time,0.789975643,Filter Image Collection,0.9389202,Filter Image Collection By Time,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1191,script_97683.txt,Function,Calculating Median Image,Calculates Median Of Image Collection,0.854208052,Calculates Median Of Image Collection,0.953813553,"Maximum, Minimum And Mean Statistical Analysis","{'prompt_tokens': 4013, 'completion_tokens': 7, 'total_tokens': 4020}"
1192,script_97683.txt,Function,Clipping Image to Geometry,Spatial Clipping,0.801274657,Clip Images To A Specific Region,0.911102891,Clip Images To A Specific Region,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1193,script_97683.txt,Function,Exporting Image to Drive,Export Processed Images To Drive,0.896740317,Export Processed Images To Drive,0.948371828,Export Processed Data To Drive,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1194,script_97683.txt,Function,Visualizing Image in Map,Enhancing Image Visualization,0.823354244,Image Mapping,0.911669731,Map Visualization Of Feature Collection,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1195,script_97700.txt,Function,Filter image collection by date and cloud coverage,Filter Image Collection By Cloud Coverage,0.883485973,Filter Image Collection By Cloud Coverage,0.965449929,Filter Image Collection By Date And Cloud Coverage,"{'prompt_tokens': 4016, 'completion_tokens': 9, 'total_tokens': 4025}"
1196,script_97700.txt,Function,Compute Normalized Difference Vegetation Index,Computes Normalized Difference Vegetation Index (NDVI),0.887352586,Computes Normalized Difference Vegetation Index (NDVI),0.960935891,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4016, 'completion_tokens': 9, 'total_tokens': 4025}"
1197,script_97700.txt,Function,Cluster image using k-means algorithm,Segment Image Into Clusters,0.776853681,Image Clustering,0.887670696,Cluster Analysis,"{'prompt_tokens': 4015, 'completion_tokens': 2, 'total_tokens': 4017}"
1198,script_97700.txt,Function,Filter SAR image by date and polarization,Filter Images By Date,0.778166771,Select Specific Polarization From Images,0.877876878,Select Specific Polarization From Images,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}"
1199,script_97700.txt,Function,Apply speckle filter to SAR image,Speckle Filtering,0.772988617,Speckle Filtering,0.875302315,Speckle Filtering,"{'prompt_tokens': 4017, 'completion_tokens': 5, 'total_tokens': 4022}"
1200,script_97700.txt,Function,Cluster SAR image using k-means algorithm,Segment Image Into Clusters,0.710795164,Image Clustering,0.873766422,Cluster Analysis,"{'prompt_tokens': 4017, 'completion_tokens': 2, 'total_tokens': 4019}"
1201,script_97704.txt,Function,Extracting global DEMs,Select DEM,0.697587848,Select DEM,0.859321237,Select DEM,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}"
1202,script_97704.txt,Function,Clipping DEMs to a specific geometry,Clip Images To Specific Geographic Boundaries,0.725286484,Spatial Clipping,0.864349008,Clip Images To A Specific Region,"{'prompt_tokens': 4017, 'completion_tokens': 6, 'total_tokens': 4023}"
1203,script_97704.txt,Function,Visualizing DEMs,Visualize Elevation Data (DEM),0.842416286,Visualize Elevation Data (DEM),0.908720911,Visualize Elevation Data (DEM),"{'prompt_tokens': 4013, 'completion_tokens': 9, 'total_tokens': 4022}"
1204,script_97704.txt,Function,Exporting DEMs to Drive,Export Processed Data To Drive,0.784748793,Export Processed Images To Drive,0.882180333,Export Processed Data To Drive,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1205,script_97704.txt,Function,Generating histogram of DEM values,Generating Histograms,0.793429494,Generating Histograms,0.921576798,Histogram Calculation,"{'prompt_tokens': 4015, 'completion_tokens': 3, 'total_tokens': 4018}"
1206,script_97718.txt,Function,Filtering image collection by date and geometry,Filter Image Collection By Date And Boundaries,0.890612364,Filter Image Collection By Date And Boundaries,0.945040226,Filter Image Collection By Date And Region,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}"
1207,script_97718.txt,Function,Masking cloud from image,Image Cloud Masking,0.880023122,Image Cloud Masking,0.957313061,Image Cloud Masking,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}"
1208,script_97718.txt,Function,Calculating NDVI index,Compute Median Of NDVI,0.860132992,Computes Normalized Difference Vegetation Index (NDVI),0.889836788,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4013, 'completion_tokens': 9, 'total_tokens': 4022}"
1209,script_97718.txt,Function,Calculating MSI index,Image Index Calculation,0.730309784,Image Index Calculation,0.896377802,Spectral Index Computation,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}"
1210,script_97718.txt,Function,Creating median composite image,Create Median Composite Of Images,0.936717272,Create Median Composite Of Images,0.957470059,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
1211,script_97718.txt,Function,Exporting image to Drive,Export Processed Images To Drive,0.881437421,Export Processed Images To Drive,0.938952863,Export Processed Data To Drive,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1212,script_97718.txt,Function,Creating time series chart,Generate Time Series Charts,0.856816947,Generate Time Series Charts,0.957291245,Generate Time Series Charts,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}"
1213,script_97724.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.95044142,Filter Image Collection By Date,0.992563486,Filter Image Collection By Date,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1214,script_97724.txt,Function,Masking cloud and snow pixels,Cloud And Snow Masking,0.850559592,Image Cloud Masking,0.920828342,Cloud Filtering,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}"
1215,script_97724.txt,Function,Adding NDVI band,Add NDVI Band To Images,0.927549005,Add NDVI Band To Images,0.912500024,Add NDVI Band To Images,"{'prompt_tokens': 4012, 'completion_tokens': 6, 'total_tokens': 4018}"
1216,script_97724.txt,Function,Reducing regions to extract NDVI values,Reduction Of Image Regions,0.744179189,Reduction Of Image Regions,0.848182559,'Reduction Of Image Regions',"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
1217,script_97724.txt,Function,Merging observations for each day,Merge Feature Collections For Training Data,0.660404325,Merge Feature Collections For Training Data,0.819126606,Temporal Collection Creation,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}"
1218,script_97724.txt,Function,Joining tables based on ID,Converts Joined Data To Image Collection,0.62697196,Converts Joined Data To Image Collection,0.776281476,Data Fusion,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
1219,script_97954.txt,Function,Filtering image collections by date and cloud cover,Filter Images By Cloud Cover,0.873401642,Filter Image Collection By Cloud Coverage,0.967005849,Filter Image Collection By Date And Cloud Cover,"{'prompt_tokens': 4017, 'completion_tokens': 8, 'total_tokens': 4025}"
1220,script_97954.txt,Function,Compositing images,Generate Image Composites,0.885098934,Generate Image Composites,0.930617809,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
1221,script_97954.txt,Function,Calculating spectral ratios,Spectral Distance Calculation,0.803696394,Calculate Spectral Indices And Ratios From Satellite Bands,0.889521539,Spectral Index Computation,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}"
1222,script_97954.txt,Function,Masking non-forest areas,Vegetation Masking,0.771734893,Vegetation Masking,0.90817821,Mask Application,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
1223,script_97954.txt,Function,Classifying land cover using CART algorithm,Remapping Land Cover Classes,0.747183681,Land Cover Classification And Mapping,0.869687676,Classification And Machine Learning,"{'prompt_tokens': 4016, 'completion_tokens': 4, 'total_tokens': 4020}"
1224,script_97974.txt,Function,Buffering country borders,Buffering Edges,0.735043466,Buffering Points,0.847393095,Buffering Features,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}"
1225,script_97974.txt,Function,Filtering Landsat imagery by date and cloud cover,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.853330493,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.956739306,Filter Image Collection By Date And Cloud Coverage,"{'prompt_tokens': 4019, 'completion_tokens': 9, 'total_tokens': 4028}"
1226,script_97974.txt,Function,Compositing Landsat imagery,Filter And Mosaic Landsat Images,0.781906605,Filter And Mosaic Landsat Images,0.899993658,Image Mosaicking,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}"
1227,script_97974.txt,Function,Calculating spectral indices,Spectral Index Computation,0.885313272,Spectral Index Computation,0.954659939,Spectral Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}"
1228,script_97974.txt,Function,Merging image bands,Merging (Combining Multiple Bands),0.847124577,Stack Multiple Image Bands,0.920075774,Image Band Manipulation,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}"
1229,script_97974.txt,Function,Masking non-forest areas,Vegetation Masking,0.771734893,Vegetation Masking,0.90817821,Mask Application,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
1230,script_97974.txt,Function,Training a classifier for land cover classification,Training And Sampling For Land Cover Classification,0.865885556,Training And Sampling For Land Cover Classification,0.906276345,Classification And Machine Learning,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}"
1231,script_97974.txt,Function,Classifying land cover,Mapping Land Cover,0.804703236,Land Cover Classification And Mapping,0.955096543,Classification And Machine Learning,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
1232,script_97988.txt,Function,Filtering image collections by date and cloud cover,Filter Images By Cloud Cover,0.873401642,Filter Image Collection By Cloud Coverage,0.967005849,Filter Image Collection By Date And Cloud Cover,"{'prompt_tokens': 4017, 'completion_tokens': 8, 'total_tokens': 4025}"
1233,script_97988.txt,Function,Creating mosaics from Landsat and Sentinel imagery,Filter And Mosaic Landsat Images,0.769878864,Mosaic Landsat Images,0.90042001,Image Mosaicking,"{'prompt_tokens': 4020, 'completion_tokens': 4, 'total_tokens': 4024}"
1234,script_97988.txt,Function,Calculating spectral indices,Spectral Index Computation,0.885313272,Spectral Index Computation,0.954659939,Spectral Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}"
1235,script_97988.txt,Function,Classifying land cover using machine learning,Remapping Land Cover Classes,0.79640609,Machine Learning Classification,0.902356625,Classification And Machine Learning,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}"
1236,script_97988.txt,Function,Masking water areas,Mask Areas To Refine Flood Detection,0.776654601,Mask Areas To Refine Flood Detection,0.920368731,Water body Area Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}"
1237,script_97988.txt,Function,Calculating forest area statistics,Forest Area Calculation,0.880985856,Forest Area Calculation,0.954688191,Calculates And Displays Area For Each Land Cover Category,"{'prompt_tokens': 4013, 'completion_tokens': 11, 'total_tokens': 4024}"
1238,script_97991.txt,Function,Upload and visualize shapefile,Clip And Visualize,0.720305264,Visualize Terrain Features,0.842232347,Buffer Analysis,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
1239,script_97991.txt,Function,Upload and filter Landsat images,Filter And Mosaic Landsat Images,0.799464226,Filter And Mosaic Landsat Images,0.910804868,Filter Image Collection,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}"
1240,script_97991.txt,Function,Create a polygon,Filtering Polygons,0.735007167,Filtering Polygons,0.86890161,Buffer Creation,"{'prompt_tokens': 4011, 'completion_tokens': 2, 'total_tokens': 4013}"
1241,script_97991.txt,Function,Filter satellite images by season and year,Filter Images By Year,0.794555306,Seasonal Filtering,0.887610912,Seasonal Filtering,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}"
1242,script_97991.txt,Function,Create a mosaic with Landsat simple composite and ratio bands,Filter And Mosaic Landsat Images,0.702880442,Mosaic Landsat Images,0.869600177,Image Mosaicking,"{'prompt_tokens': 4020, 'completion_tokens': 4, 'total_tokens': 4024}"
1243,script_97991.txt,Function,Filter Sentinel images and quality bands,Filter Images,0.695305943,Select Specific Bands From Images,0.899123073,Filter Image Collection By Quality,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}"
1244,script_97991.txt,Function,Classify image using training points,Classify Images Based On Training Data,0.844044089,Classify Images Based On Training Data,0.939896345,Classification,"{'prompt_tokens': 4014, 'completion_tokens': 1, 'total_tokens': 4015}"
1245,script_97991.txt,Function,Post-classification editing,Filter And Classify,0.68033421,Reclassify,0.869408369,Refinement Of Results,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}"
1246,script_97991.txt,Function,Use masks for cities and water,Cloud And Water Masking,0.693460226,Cloud And Water Masking,0.863925695,Masking,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
1247,script_97991.txt,Function,Export image to asset,Export Selected Image,0.771767557,Export Selected Image,0.905084074,Export Processed Images To Drive,"{'prompt_tokens': 4012, 'completion_tokens': 6, 'total_tokens': 4018}"
1248,script_97991.txt,Function,Print statistics for forest area,Forest Area Calculation,0.747337103,Forest Area Calculation,0.877165198,Area Calculation,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}"
1249,script_98003.txt,Function,Filtering image collections by date and cloud cover,Filter Images By Cloud Cover,0.873401642,Filter Image Collection By Cloud Coverage,0.967005849,Filter Image Collection By Date And Cloud Cover,"{'prompt_tokens': 4017, 'completion_tokens': 8, 'total_tokens': 4025}"
1250,script_98003.txt,Function,Mosaicking images,Image Mosaicking,0.955996156,Image Mosaicking,0.960516453,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
1251,script_98003.txt,Function,Clipping images to a region,Clip Images To A Specific Region,0.925281227,Clip Images To A Specific Region,0.97443068,Clip Images To A Specific Region,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
1252,script_98003.txt,Function,Applying cloud score algorithm,Cloud Score Computation,0.871716261,Cloud Score Computation,0.958574772,Computes Percentage Of Cloud Cover,"{'prompt_tokens': 4013, 'completion_tokens': 8, 'total_tokens': 4021}"
1253,script_98003.txt,Function,Masking clouds,Image Cloud Masking,0.862189829,Cloud And Shade Masking,0.94584024,Image Cloud Masking,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
1254,script_98003.txt,Function,Computing median of image collection,Calculates Median Of Image Collection,0.9351753,Calculates Median Of Image Collection,0.962618589,Computes Median Values,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}"
1255,script_98003.txt,Function,Exporting table to Drive,Export Processed Data To Drive,0.835535586,Export Processed Data To Drive,0.895923913,Export Processed Data To Drive,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1256,script_98169.txt,Function,Buffer creation around state and transect points,Buffer Creation,0.756903648,Buffering Geometries,0.888847232,Buffer Creation,"{'prompt_tokens': 4016, 'completion_tokens': 2, 'total_tokens': 4018}"
1257,script_98169.txt,Function,Image collection filtering by date and cloud cover,Filter Image Collection By Cloud Coverage,0.86286813,Filter Image Collection By Cloud Coverage,0.967042923,Filter Image Collection By Date And Cloud Cover,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
1258,script_98169.txt,Function,Masking clouds and water in Landsat images,Cloud And Water Masking,0.799724817,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.904104769,Image Masking,"{'prompt_tokens': 4017, 'completion_tokens': 3, 'total_tokens': 4020}"
1259,script_98169.txt,Function,Calculating NDVI from Landsat images,Compute Median Of NDVI,0.744257927,Computes Normalized Difference Vegetation Index (NDVI),0.864180803,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4016, 'completion_tokens': 9, 'total_tokens': 4025}"
1260,script_98169.txt,Function,"Reducing regions to calculate mean, standard deviation, and variance of NDVI",Compute Median Of NDVI,0.783906817,"Maximum, Minimum And Mean Statistical Analysis (NDVI and Vegetation Indices)",0.850360572,'Reduction By Statistics',"{'prompt_tokens': 4023, 'completion_tokens': 6, 'total_tokens': 4029}"
1261,script_98257.txt,Function,Filtering image collections by date and metadata,Filter Image Collection By Date,0.863870621,Filter Image Collection By Date,0.9523049,Filter Image Collection By Date And Region,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}"
1262,script_98257.txt,Function,Creating mosaics from image collections,Image Mosaicking,0.784704566,Creates And Exports Image Mosaics,0.887878001,Image Mosaicking,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}"
1263,script_98257.txt,Function,Clipping images to area of interest,Clip Images To A Specific Region,0.868070841,Clip Images To A Specific Region,0.962968946,Clip Images To A Specific Region,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1264,script_98257.txt,Function,Calculating mean and standard deviation of image collections,Calculates Median Of Image Collection,0.843451798,Calculates Mean Of Image Collection,0.9416067,"Maximum, Minimum And Mean Statistical Analysis","{'prompt_tokens': 4017, 'completion_tokens': 7, 'total_tokens': 4024}"
1265,script_98257.txt,Function,Applying threshold to identify flooded areas,Apply Threshold To Identify Flood Extent,0.874136746,Apply Threshold To Identify Flood Extent,0.932262063,Threshold Application,"{'prompt_tokens': 4016, 'completion_tokens': 2, 'total_tokens': 4018}"
1266,script_98258.txt,Function,Filtering image collection by date and metadata,Filter Image Collection By Date,0.877480388,Filter Image Collection By Date,0.955920339,Filter Image Collection By Date And Region,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}"
1267,script_98258.txt,Function,Creating mosaic from image collection,Image Mosaicking,0.763486147,Creates And Exports Image Mosaics,0.878198266,Image Mosaicking,"{'prompt_tokens': 4014, 'completion_tokens': 4, 'total_tokens': 4018}"
1268,script_98258.txt,Function,Clipping image to area of interest,Clip Images To A Specific Region,0.860956907,Clip Images To A Specific Region,0.95088768,Clip Images To A Specific Region,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1269,script_98258.txt,Function,Calculating mean and standard deviation of image collection,Calculates Median Of Image Collection,0.854658067,Calculates Mean Of Image Collection,0.940684617,"Maximum, Minimum And Mean Statistical Analysis","{'prompt_tokens': 4017, 'completion_tokens': 7, 'total_tokens': 4024}"
1270,script_98258.txt,Function,Applying threshold to image collection,Thresholding For Classification,0.743409991,Filter Image Collection By Bounds,0.887112617,Threshold Application,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
1271,script_98258.txt,Function,Masking flooded areas,Mask Areas To Refine Flood Detection,0.782464981,Mask Areas To Refine Flood Detection,0.941202462,Flood Mask Generation,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}"
1272,script_98259.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.946501374,Filter Image Collection By Date And Boundaries,0.984916925,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
