ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT3.5,Usage
733,script_96558.txt,Function,Calculating spatial correlation between NDVI and precipitation,Calculates Spatial Correlation,0.88001442,Computes Normalized Difference Vegetation Index (NDVI),0.734851122,Spatial Correlation,4983
734,script_96558.txt,Function,Zonal statistics calculation for scatter plot,Area Statistics Calculation,0.889835119,Generate And Display A Scatter Plot,0.693375468,Zonal statistics calculation for scatter plot,4983
735,script_96558.txt,Function,Creating scatter plot of NDVI vs. precipitation,Generate ColumnChart For Precipitation,0.909638703,Generate And Display A Scatter Plot,0.71105057,Creating scatter plot of NDVI vs. precipitation,4983
736,script_96578.txt,Function,Temperature conversion from Kelvin to Celsius,Temperature Calculation,0.858799934,Unit Conversion For Temperature Data,0.72135222,Unit Conversion For Temperature Data,4962
737,script_96578.txt,Function,Image collection filtering by date and bands,Filter Image Collection By Date And Boundaries,0.952143908,Filter Image Collection By Date,0.863917351,Filter Image Collection By Date And Region,4962
738,script_96578.txt,Function,Chart generation for temperature and radiative power,Generate Time Series Charts Of Temperature Data,0.876647353,Generate Time Series Charts Of Temperature Data,0.762894273,Generate Time Series Charts Of Temperature Data,4962
739,script_96578.txt,Function,Unmasking fire probability image collection,Classify Images Based On Pre And Post Fire Data,0.881684005,Estimating Fire Accumulation,0.65277499,Remove Elevation Effects,4962
740,script_96578.txt,Function,NDVI calculation and change detection,Change Detection,0.871537268,Addition Of NDVI,0.794489026,Calculate NDVI For Pre-Fire Image,4962
741,script_96578.txt,Function,Fire mask creation based on NDVI change,Flood Mask Generation,0.84179002,Generate Time Series Data For NDVI Changes,0.713614464,Threshold Application,4951
742,script_96593.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.900147438,Compute Median Of NDVI,0.863728523,Calculate Temporal Spectral Indices,4951
743,script_96593.txt,Function,Image filtering by date and location,Filter Images By Date And Region,0.955160141,Filter Images By Date And Region,0.891982794,Filter Images By Date And Region,4951
744,script_96593.txt,Function,Land cover selection and visualization,Visualizing Land Cover,0.945896745,Visualizing Land Cover,0.86836946,Land Cover Classification And Mapping,4951
745,script_96611.txt,Function,Composite creation using Landsat data,Creates Time Series Composites Of Satellite Images,0.88482964,Generate Image Composites,0.756092548,Generate Image Composites For Indices/Index,4951
746,script_96611.txt,Function,NDVI calculation for vegetation analysis,Computes Normalized Difference Vegetation Index (NDVI),0.923241258,Computes Normalized Difference Vegetation Index (NDVI),0.843958735,Calculate Environmental And Vegetation Indices,4969
747,script_96611.txt,Function,Exporting images to Drive,Export Processed Images To Drive,0.954555631,Export Processed Images To Drive,0.894373894,Export Processed Images To Drive,4969
748,script_97207.txt,Function,Image collection filtering based on date and location,Filter Image Collection By Date And Region,0.964108348,Filter Image Collection By Date And Region,0.899417043,Filter Image Collection By Date And Region,4969
749,script_97207.txt,Function,NDVI calculation for pre and post-fire images,Calculate NBR for Post-Fire Image,0.933703423,Calculate NBR for Post-Fire Image,0.784303427,Calculate Difference Normalized Burn Ratio (dNBR),4969
750,script_97208.txt,Function,Image processing for pre and post-fire assessment,Classify Images Based On Pre And Post Fire Data,0.915061474,Detect Changes By Comparing Pre- And Post-Fire Images,0.798624158,Filter And Mosaic Landsat Images,4969
751,script_97208.txt,Function,Classification based on spectral indices,Classification,0.876630843,Spectral Index Computation,0.757175565,Classification And Machine Learning,4971
752,script_97209.txt,Function,Image collection filtering for pre/post-fire images,Classify Images Based On Pre And Post Fire Data,0.920745134,Classify Images Based On Pre And Post Fire Data,0.829840064,Filter Image Collection By Date And Region,4971
753,script_97209.txt,Function,"Indices calculation for NDVI, SAVI, MSI, etc.",Calculate Normalized Difference And Other Indices,0.86620903,Compute Median Of NDVI,0.739336669,Calculate Spectral Indices And Ratios From Satellite Bands,4971
754,script_97210.txt,Function,Filtering fires in the general area,Identifying Burned Areas,0.845653772,Filtering Polygons,0.71366775,Detect Changes By Comparing Pre- And Post-Fire Images,4971
755,script_97210.txt,Function,Calculating indices for image analysis,Image Index Calculation,0.942560077,Image Index Calculation,0.869804919,Image Index Calculation,4971
756,script_97211.txt,Function,Image collection filtering for pre and post-fire images,Classify Images Based On Pre And Post Fire Data,0.921905518,Classify Images Based On Pre And Post Fire Data,0.832376242,Filter Image Collection By Date And Region,4995
757,script_97211.txt,Function,Calculation of various vegetation indices for classification,Vegetation Indices/Index Calculation,0.927144527,Vegetation Indices/Index Calculation,0.854683876,Calculate Environmental And Vegetation Indices,4995
758,script_97212.txt,Function,Image collection filtering for pre and post-fire images,Classify Images Based On Pre And Post Fire Data,0.921905518,Classify Images Based On Pre And Post Fire Data,0.832376242,Filter Image Collection By Date And Region,4995
759,script_97212.txt,Function,"Indices calculation for NDVI, SAVI, MSI, MIRBI, BR, NBR, NBR2, NBR3, NBR4, BAI",Calculate Normalized Difference And Other Indices,0.863891125,Compute Median Of NDVI,0.67388761,Calculate Spectral Indices And Ratios From Satellite Bands,4995
760,script_97212.txt,Function,Image classification using various classifiers,Classify Images Based On Training Data,0.916911364,Image Differencing,0.762574375,Machine Learning Classification,4995
761,script_97250.txt,Function,Filtering and selecting night light data,Nighttime light data analysis,0.92929256,Nighttime light data analysis,0.821679831,Filter And Process Images For Water Detection,4957
762,script_97250.txt,Function,Extracting landcover classification data,Land Cover Classification And Mapping,0.890177608,Training And Sampling For Land Cover Classification,0.780704796,Classify Images Based On Training Data,4957
763,script_97250.txt,Function,Creating agriculture and urban zones,Detect Land Development Areas,0.79957056,Filtering Administrative Boundaries,0.629164934,Generate Ratio Images,4957
764,script_97250.txt,Function,Classifying nightlights image into categorical values,Classify Images Based On Training Data,0.875765979,Nighttime light data analysis,0.713559031,Machine Learning Classification,4957
765,script_97250.txt,Function,Computing statistics on classified image in each zone,Calculate Statistical Indicators Of Image Collection,0.880034626,Segment Image Into Clusters,0.690176249,Calculate Statistical Indicators Of Image Collection,4957
766,script_97292.txt,Function,Image filtering based on date and location,Filter Images By Date And Region,0.953884125,Filter Images By Date And Region,0.884408712,Filter Image Collection By Date And Region,4953
767,script_97292.txt,Function,Image segmentation using SNIC algorithm,Image Segmentation,0.915151238,Image Segmentation,0.724809945,Image Segmentation,4953
768,script_97292.txt,Function,Cluster properties computation,Cluster Analysis,0.904742777,Compute Metric Within Clusters,0.792517304,Cluster Analysis,4953
769,script_97292.txt,Function,Classifier training and object classification,Machine Learning Classification,0.893864632,Classification And Machine Learning,0.73477155,Machine Learning Model Training,4953
770,script_97295.txt,Function,Filter Dynamic World and Sentinel-2 collections by date and region,Filter Image Collection By Date And Region,0.91064775,Filter Image Collection By Date And Region,0.728302717,Filter Image Collection By Date And Region,4953
771,script_97295.txt,Function,Join corresponding DW and S2 images,Aggregate Multiple Images,0.863847613,Combine Multiple Image Properties,0.62059629,Merge Feature Collections,4954
772,script_97295.txt,Function,Create visualization blending DW class label with probability,Data Visualization,0.860340714,Visualize Classified Data And Indices,0.649957538,Visualize Classified Data And Indices,4954
773,script_97295.txt,Function,"Generate RGB image of the label on [0, 1]",Create RGB Composite Image,0.879599214,Create RGB Composite Image,0.685959339,Image Band Manipulation,4954
774,script_97295.txt,Function,Get most likely class probability,Remap Cluster Results To Simplified Classes,0.809618115,Count Cloud Probability Occurrences,0.615576267,Classification And Machine Learning,4954
775,script_97295.txt,Function,Combine RGB image with hillshade,Create RGB Composite Image,0.92431128,Create RGB Composite Image,0.748620987,Image Addition,4954
776,script_97367.txt,Function,Acquires Landsat TOA image collection,Mosaic Landsat Images,0.851606727,"Merge, Harmonize, And Standardize Landsat Image Collections",0.688041687,Image Band Manipulation,4943
777,script_97367.txt,Function,Computes cloud score and masks clouds,Cloud Probability Masking,0.90685904,Cloud Score Computation,0.768084049,Cloud And Shade Masking,4943
778,script_97367.txt,Function,Finds and masks out dark outliers,Identify Outlier Areas,0.869189203,Identify And Display Outlier Areas,0.677884758,Quality Masking,4943
779,script_97367.txt,Function,Projects cloud and shadow masking,Cloud And Shade Masking,0.945172906,Cloud And Cloud Shadow Masking,0.844054103,Image Masking,4943
780,script_97367.txt,Function,Calculates NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.905261099,Compute Median Of NDVI,0.866507411,Image Index Calculation,4943
781,script_97367.txt,Function,Runs reducer on image collection,Reduction Of Image Collection,0.864797115,Reduction Of Image Collection,0.798885942,Image Reduction,4942
782,script_97371.txt,Function,Cloud and shadow masking,Cloud And Shade Masking,0.970713556,Cloud And Cloud Shadow Masking,0.933878124,Cloud And Shade Masking,4942
783,script_97371.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.900147438,Compute Median Of NDVI,0.863728523,Calculate NDVI Band To Images,4942
784,script_97371.txt,Function,Time series generation,Generate Time Series Charts,0.916720212,Time Series Analysis,0.751891434,Generate Time Series Data For NDVI Changes,4942
785,script_97371.txt,Function,Exporting time series data,Export Time Series Data,0.979345977,Export Time Series Data,0.956200123,Export Time Series Data,4942
786,script_97371.txt,Function,Merging NDVI observations,Addition Of NDVI,0.85665226,Addition Of NDVI,0.777314305,Merge And Sort Image Collections,4968
787,script_97430.txt,Function,Filter Sentinel-2 data by location and date,Filter Images By Date And Region,0.862829089,Filter Images By Date And Region,0.71799171,Filter Image Collection By Date And Region,4968
788,script_97430.txt,Function,Join cloud probability data to Sentinel-2 data,Count Cloud Probability Occurrences,0.845850229,Count Cloud Probability Occurrences,0.652710557,Join Cloud Probability Data To Sentinel-2 Data,4968
789,script_97430.txt,Function,Add cloud probability and cloud mask bands to images,Add Cloud Probability And Mask As Image Bands,0.974072695,Add Cloud Probability And Mask As Image Bands,0.931349158,Add Cloud Probability And Mask As Image Bands,4968
790,script_97430.txt,Function,Identify potential cloud shadow pixels,Quantifying Pixels,0.864773631,Shadow Detection,0.724451065,Cloud And Shadow Masking,4968
791,script_97430.txt,Function,Generate cloud-shadow mask,Cloud And Cloud Shadow Masking,0.90402168,Cloud And Shade Masking,0.784483194,Cloud And Shade Masking,4969
792,script_97430.txt,Function,Apply cloud-shadow mask to remove clouds and shadows,Cloud And Shade Masking,0.934095442,Cloud And Cloud Shadow Masking,0.781790257,Cloud And Shadow Removal,4969
793,script_97430.txt,Function,Calculate and add SWI index to images,Image Index Calculation,0.933024168,Image Index Calculation,0.767591238,Addition Of NDVI,4969
794,script_97430.txt,Function,Calculate and add MNDWI index to images,Image Index Calculation,0.941392779,Calculates Modified Normalized Difference Water Index (MNDWI),0.765087008,Calculate Normalized Difference Water Index (NDWI),4969
795,script_97430.txt,Function,Calculate and add NDVI index to images,Image Index Calculation,0.927023172,Add NDVI Band To Images,0.827219725,Calculate Normalized Difference Water Index (MNDWI),4969
796,script_97430.txt,Function,Calculate and add SAVI index to images,Image Index Calculation,0.915032864,Image Index Calculation,0.75562048,Calculate Environmental And Vegetation Indices,4952
797,script_97431.txt,Function,Calculate MNDWI index,Geometric Index Calculation,0.891162872,Calculates Modified Normalized Difference Water Index (MNDWI),0.826884925,Calculate Normalized Difference Water Index (NDWI),4952
798,script_97431.txt,Function,Assess cloud cover,Mapping Cloud Cover,0.924707294,Computes Percentage Of Cloud Cover,0.820616484,Quality Assessment,4952
799,script_97431.txt,Function,Apply cloud cover mask,Cloud And Water Masking,0.916841567,Cloud And Water Masking,0.740092397,Image Cloud Masking,4952
800,script_97431.txt,Function,Filter images by date and location,Filter Images By Date And Region,0.967478156,Filter Images By Date And Region,0.922226548,Clip Images To Specific Geographic Boundaries,4952
801,script_97431.txt,Function,Generate quality mosaic,Quality Mosaic Generation,0.920283079,Quality Mosaic Generation,0.77631247,Quality Mosaic Generation,4948
802,script_97431.txt,Function,Calculate median values,Calculates Median Values,0.953584313,Calculates Median Values,0.930660248,Calculate Median Values,4948
803,script_97446.txt,Function,Cloud masking for Sentinel-2 imagery,Image Cloud Masking,0.910168886,Image Cloud Masking,0.794207096,Cloud And Shade Masking,4948
804,script_97446.txt,Function,Image collection filtering by date and location,Filter Image Collection By Date And Region,0.96578151,Filter Image Collection By Date And Region,0.897858977,Filter Image Collection By Date And Region,4948
805,script_97475.txt,Function,Cloud masking for Sentinel-2 imagery,Image Cloud Masking,0.910168886,Image Cloud Masking,0.794207096,Cloud And Shade Masking,4948
806,script_97475.txt,Function,Cluster generation using XMeans algorithm,Cluster Analysis,0.849776506,Segment Image Into Clusters,0.718298793,Cluster Image Data,4934
807,script_97477.txt,Function,Cloud cover filtering,Cloud Filtering,0.963688731,Cloud Filtering,0.854919672,Cloud Filtering,4934
808,script_97477.txt,Function,Image collection filtering,Filter Image Collection,0.987343848,Filter Image Collection,0.88791275,Filter Image Collection,4934
809,script_97477.txt,Function,Image clipping to ROI,Clip Images To A Specific Region,0.898461461,Spatial Clipping,0.692961872,Clip Images To A Specific Region,4934
810,script_97477.txt,Function,NDVI computation,Computes Normalized Difference Vegetation Index (NDVI),0.903016388,Compute Median Of NDVI,0.853586912,Calculate NDVI,4934
811,script_97477.txt,Function,EVI computation,Accumulating EVI Anomalies,0.87092185,Accumulating EVI Anomalies,0.734321237,Calculate Environmental And Vegetation Indices,4956
812,script_97477.txt,Function,SABI computation,Spectral Index Computation,0.832797587,Topographic Wetness Index (TWI) Computation,0.580919504,Calculate Spectral Indices And Ratios From Satellite Bands,4956
813,script_97477.txt,Function,Legend setup for SABI value,Legend Creation,0.846694171,Add A Legend,0.59896034,Addition Of Spectral Indices,4956
814,script_97479.txt,Function,Filtering images by date and location,Filter Images By Date And Region,0.96510005,Filter Images By Date And Region,0.911226928,Filter Image Collection By Date And Region,4956
815,script_97479.txt,Function,Applying cloud and cloud shadow mask,Cloud And Cloud Shadow Masking,0.944453239,Cloud And Cloud Shadow Masking,0.871285737,Cloud And Cloud Shadow Masking,4956
816,script_97507.txt,Function,"Filtering Landsat 8 imagery based on cloud cover, location, and date",Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.950976253,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.785803199,Filter Image Collection By Cloud Coverage,4976
817,script_97507.txt,Function,Mapping image dates and displaying them on the map,Add Date Information To Images,0.887507439,Add Date Information To Images,0.790247917,Layer Addition To Map,4976
818,script_97508.txt,Function,Calculate NDVI for image collection,Calculate Statistical Indicators Of Image Collection,0.895477057,Compute Median Of NDVI,0.769444764,Calculate Spectral Indices And Ratios From Satellite Bands,4976
819,script_97508.txt,Function,Generate NDVI time series by region,Generate Time Series Data For NDVI Changes,0.91324693,Generate Time Series Charts For NDVI,0.81277144,Generate Time Series Data For NDVI Changes,4976
820,script_97509.txt,Function,Display true color image for pre and post fire assessment,Detect Changes By Comparing Pre- And Post-Fire Images,0.879192472,Detect Changes By Comparing Pre- And Post-Fire Images,0.774446249,Display True Color Images,4976
821,script_97509.txt,Function,Display false color infrared image for vegetation analysis,Calculate Normalized Infrared Vegetation Index (NIRV),0.826303124,Visualize Vegetation Data,0.664545059,Generate Visualizations And Charts For Analysis,4978
822,script_97510.txt,Function,Normalized Difference Burn Ratio computation,Calculate Difference Normalized Burn Ratio (dNBR),0.96011734,Calculate Difference Normalized Burn Ratio (dNBR),0.895253658,Calculate Difference Normalized Burn Ratio (dNBR),4978
823,script_97512.txt,Function,Compute NDBR for pre and post-fire images,Calculate NBR for Post-Fire Image,0.952910185,Calculate NBR for Post-Fire Image,0.921696484,Calculate NBR for Pre-Fire Image,4978
824,script_97512.txt,Function,Compute Delta NDR and clip to fire perimeter,Calculate dNBR For Fire Severity,0.870866776,Calculate dNBR For Fire Severity,0.608773649,Calculate NBR for Post-Fire Image,4978
825,script_97512.txt,Function,Reclassify fire severity levels and generate histogram,Classify And Visualize Burn Severity,0.878756166,Classify And Visualize Burn Severity,0.756433308,Reclassify,4978
826,script_97512.txt,Function,Generate thumbnail image for sharing,Generate Image Composites,0.838193715,Generate Image Composites,0.694420695,Generate Visualizations And Statistical Charts For Classification Results,4978
827,script_97538.txt,Function,Calculate NDVI and SAVI,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.865386248,Compute Median Of NDVI,0.792648673,Calculate Spectral Indices And Ratios From Satellite Bands,4978
828,script_97538.txt,Function,Export processed images,Export Processed Images,0.982003331,Export Processed Images,0.97258836,Export Processed Images,4978
829,script_97539.txt,Function,"Filter Landsat 8 images by date, path, row, and cloud cover",Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.950970531,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.750481009,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,4978
830,script_97539.txt,Function,Calculate NDVI and SAVI indices,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.875104308,Compute Median Of NDVI,0.785945833,Calculate Environmental And Vegetation Indices,4978
831,script_97539.txt,Function,Export NDVI and SAVI images to Google Drive,Export Processed Images To Google Drive,0.936581433,Export Processed Images To Google Drive,0.760786653,Export Processed Images To Google Drive,4962
832,script_97539.txt,Function,Multiply bands B10 and B11 by 0.1 and export,Stack Multiple Image Bands,0.789963484,Calculate And Export Statistics,0.612186253,Image Band Manipulation,4962
833,script_97582.txt,Function,Filtering images by date and location,Filter Images By Date And Region,0.96510005,Filter Images By Date And Region,0.911226928,Filter Images By Date And Region,4962
834,script_97582.txt,Function,Masking clouds in images,Image Cloud Masking,0.952183664,Image Cloud Masking,0.889575839,Image Cloud Masking,4962
835,script_97582.txt,Function,Mosaicking images,Image Mosaicking,0.960516453,Image Mosaicking,0.955996156,Image Mosaicking,4962
836,script_97582.txt,Function,Clipping images to KP boundary,Clip Images To A Specific Region,0.916215122,Clip Images To Specific Geographic Boundaries,0.796030283,Clip Images To Specific Geographic Boundaries,4952
837,script_97582.txt,Function,Adding layers to the map,Layer Addition To Map,0.939965606,Layer Addition To Map,0.9115358,Layer Addition To Map,4952
838,script_97609.txt,Function,Filter and sum monthly precipitation data,Filtering Precipitation Data,0.900828123,Filtering Precipitation Data,0.81271708,Filter Images By Month,4952
839,script_97609.txt,Function,Compute long-term monthly averages,Calculate Long-Term Averages,0.921048105,Calculate Long-Term Averages,0.877673984,Calculate Long-Term Averages,4952
840,script_97609.txt,Function,Calculate seasonal deviation,Calculate Seasonal And Temporal Spectral Indices,0.885091066,Calculate Seasonal And Temporal Spectral Indices,0.757318556,Calculate Seasonal And Temporal Spectral Indices,4952
841,script_97609.txt,Function,Export image and table data,Export Composite Image,0.886029601,Export Composite Image,0.742451251,Export Processed Images,4941
842,script_97610.txt,Function,Filter and process minimum temperature data,Selects Temperature Data,0.865720272,Selects Temperature Data,0.721530795,Filter And Process,4941
843,script_97610.txt,Function,Filter and process maximum temperature data,"Maximum, Minimum And Mean Statistical Analysis (Temperature)",0.864556074,Selects Temperature Data,0.746143281,Filter And Process,4941
844,script_97610.txt,Function,Filter and process mean temperature data,Calculate Median Filtering And Smoothing,0.857708812,Selects Temperature Data,0.738454461,Filter And Process,4941
845,script_97610.txt,Function,Visualize temperature layers,Visualize Temperature Data,0.942678213,Visualize Temperature Data,0.881362498,Visualize Temperature Data,4941
846,script_97610.txt,Function,Export temperature data to Google Drive,Export Processed Data To Google Drive,0.912272334,Export Processed Data To Google Drive,0.846846461,Export Processed Data To Google Drive,4950
847,script_97622.txt,Function,Cloud masking for removing cloud cover,Cloud And Shade Masking,0.931334138,Cloud Cover Removal,0.848042846,Cloud And Shade Masking,4950
848,script_97622.txt,Function,NDVI calculation for vegetation analysis,Computes Normalized Difference Vegetation Index (NDVI),0.923241258,Computes Normalized Difference Vegetation Index (NDVI),0.843958735,Calculate NDVI For Images,4950
849,script_97622.txt,Function,Training image creation for classification,Classify Images Based On Training Data,0.94896096,Prepares Images For Classification,0.808050215,Training Data Creation,4950
850,script_97622.txt,Function,Land cover classification using Random Forest algorithm,Random Forest Classification,0.929566562,Random Forest Classification,0.793715,Random Forest Classification,4950
851,script_97651.txt,Function,Cloud masking operation for Landsat image collections,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.911654592,Image Cloud Masking,0.787792921,Cloud And Shade Masking,4955
852,script_97683.txt,Function,Image filtering by date and location,Filter Images By Date And Region,0.955160141,Filter Images By Date And Region,0.891982794,Filter Image Collection By Date And Region,4955
853,script_97683.txt,Function,Image clipping to specified geometry,Clip Images To A Specific Region,0.900091052,Clip Images To Specific Geographic Boundaries,0.823548019,Clip Images To A Specific Region,4955
854,script_97683.txt,Function,Layer addition to map display,Layer Addition To Map,0.93437314,Layer Addition To Map,0.895837545,Add A Feature Collection,4955
855,script_97683.txt,Function,Image export to Google Drive,Export Processed Images To Google Drive,0.960088491,Export Processed Images To Google Drive,0.888643742,Export Processed Images To Google Drive,4955
856,script_97700.txt,Function,Compute NDVI and GCI,Computes Normalized Difference Vegetation Index (NDVI),0.865004897,Compute Median Of NDVI,0.775660157,Image Index Calculation,4945
857,script_97700.txt,Function,Cluster NDVI and NDWI data,Visualize Clustered Data,0.852231741,Cluster Image Data,0.779951155,Image Clustering,4945
858,script_97700.txt,Function,Filter and cluster SAR data,Cluster Analysis,0.862614512,Data Filtering,0.712381124,Cluster Analysis,4945
859,script_97704.txt,Function,Exporting Elevation data to Drive,Export Processed Data To Drive,0.879387379,Elevation Data Extraction,0.802067876,Export Processed Data To Drive,4945
860,script_97704.txt,Function,Adding layers to the map,Layer Addition To Map,0.939965606,Layer Addition To Map,0.9115358,Layer Addition To Map,4945
861,script_97704.txt,Function,Generating histogram for ALOS DSM,Generating Histograms,0.904708624,Generating Histograms,0.707487345,Histogram Generation,4943
862,script_97718.txt,Function,Cloud masking to improve image quality,Image Cloud Masking,0.936552167,Image Cloud Masking,0.844536126,Image Cloud Masking,4943
863,script_97718.txt,Function,NDVI calculation to assess vegetation health,Computes Normalized Difference Vegetation Index (NDVI),0.921193242,Computes Normalized Difference Vegetation Index (NDVI),0.821293235,Calculate NDVI,4943
864,script_97718.txt,Function,MSI calculation for moisture stress evaluation,Calculates Modified Normalized Difference Water Index (MNDWI),0.868347406,Topographic Wetness Index (TWI) Computation,0.628497541,Calculate NDVI,4943
865,script_97724.txt,Function,Cloud and shadow masking,Cloud And Shade Masking,0.970713556,Cloud And Cloud Shadow Masking,0.933878124,Cloud And Shade Masking,4943
866,script_97724.txt,Function,NDVI band addition,Addition Of NDVI,0.926870525,Add NDVI Band To Images,0.865978897,Add NDVI Band To Images,4937
867,script_97724.txt,Function,Image collection filtering,Filter Image Collection,0.987343848,Filter Image Collection,0.88791275,Filter Image Collection,4937
868,script_97724.txt,Function,Chart generation,Generate Time Series Charts,0.898455858,Generate Time Series Charts,0.798256993,Generate Time Series Charts,4937
869,script_97724.txt,Function,Region reduction,Reduction Of Image Regions,0.905161858,Reduction Of Image Regions,0.801023304,Reduction Of Image Regions,4937
870,script_97724.txt,Function,Data formatting and merging,Data Fusion,0.86819303,Filter And Merge,0.778657794,Converts Joined Data To Image Collection,4937
871,script_97954.txt,Function,"Filtering Landsat imagery by date, location, and cloud cover",Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.956311524,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.850843906,Filter Image Collection By Date And Region,4975
872,script_97954.txt,Function,Creating composite images for 2000 and 2017,Generate Image Composites,0.876592278,Generate Image Composites,0.789463222,Generate Image Composites For Indices/Index,4975
873,script_97954.txt,Function,Calculating spectral ratios for different bands,Calculate Data For Specific Spectral Bands,0.9189744,Calculate Data For Specific Spectral Bands,0.83011353,Calculate Spectral Indices And Ratios From Satellite Bands,4975
874,script_97954.txt,Function,Masking forest areas for land change classification,Vegetation Masking,0.89137423,Vegetation Masking,0.729849279,Clip Images To Specific Geographic Boundaries,4975
875,script_97954.txt,Function,Training a CART classifier for classification,Training CART Classifier,0.98203361,Training CART Classifier,0.908068419,Training CART Classifier,4975
876,script_97955.txt,Function,Image composite creation,Generate Image Composites,0.950697899,Generate Image Composites,0.907375693,Generate Image Composites,4943
877,script_97955.txt,Function,Image ratio calculation,Image Fraction Calculation,0.919146538,Image Index Calculation,0.820655465,Calculate Ratio Between Recent And Historical Images,4943
878,script_97955.txt,Function,Image masking,Image Masking,0.991538405,Image Masking,0.976809919,Image Masking,4943
879,script_97955.txt,Function,Land change classification,Remapping Land Cover Classes,0.892084479,Land Cover Change Detection,0.75775218,Land Cover Change Analysis,4943
880,script_97974.txt,Function,Image collection filtering based on date and cloud cover,Filter Image Collection By Cloud Coverage,0.965661943,Filter Image Collection By Cloud Coverage,0.857540488,Filter Image Collection By Date And Cloud Cover,4943
881,script_97974.txt,Function,Buffer creation around country borders,Border Noise Correction,0.816755474,Buffer Creation,0.772494376,Buffering Geometries,4960
882,script_97974.txt,Function,Composite creation for Landsat 7 and Landsat 8,Creates Time Series Composites Of Satellite Images,0.837475002,Generate Image Composites,0.677564859,Filter And Mosaic Landsat Images,4960
883,script_97974.txt,Function,Band ratio calculation for different spectral bands,Calculate Data For Specific Spectral Bands,0.921104431,Calculate Data For Specific Spectral Bands,0.807228208,Spectral Distance Calculation,4960
884,script_97974.txt,Function,Land change classification using CART classifier,Remapping Land Cover Classes,0.875052571,Land Cover Change Detection,0.748797417,Training CART Classifier,4960
885,script_97988.txt,Function,Image mosaicking for Landsat 8,Mosaic Landsat Images,0.897708535,Filter And Mosaic Landsat Images,0.744240165,Mosaic Landsat Images,4960
886,script_97988.txt,Function,Image mosaicking for Landsat 7,Mosaic Landsat Images,0.901212096,Mosaic Landsat Images,0.746696174,Image Mosaicking,4956
887,script_97988.txt,Function,Image mosaicking for Sentinel 2,Image Segmentation,0.864898562,Image Mosaicking,0.727695048,Image Mosaicking,4956
888,script_97988.txt,Function,Quality band addition to Sentinel imagery,Image Band Addition,0.842786074,Image Band Addition,0.749824047,Add Cloud Cover Percentage Band,4956
889,script_97988.txt,Function,Classification training and application,Trains And Applies Classifier,0.901415706,Training And Sampling For Land Cover Classification,0.752767682,Machine Learning Classification,4956
890,script_97988.txt,Function,Masking of water bodies in classification,Identifying Water Body,0.87136656,Apply Mask To Classification Results,0.750860393,Identify Water And Flood Surfaces Using Indices,4956
891,script_97988.txt,Function,Area calculation for forested regions,Forest Area Calculation,0.975154042,Forest Area Calculation,0.894212067,Area Calculation,4966
892,script_97988.txt,Function,Image export to Google Drive,Export Processed Images To Google Drive,0.960088491,Export Processed Images To Google Drive,0.888643742,Export Processed Data To Google Drive,4966
893,script_97991.txt,Function,"Filtering Landsat images by bounds, date, and cloud cover",Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.965078473,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.838006139,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,4966
894,script_97991.txt,Function,Creating a composite image using Landsat simple composite algorithm,Filter And Mosaic Landsat Images,0.872472167,Generate Image Composites,0.778428137,Generate Image Composites,4966
895,script_97991.txt,Function,Training a classifier for image classification,Classify Images Based On Training Data,0.941601992,Prepares Images For Classification,0.780802488,Machine Learning Model Training,4966
896,script_97991.txt,Function,Creating masks for water bodies and cities,Flood Mask Generation,0.876270354,Cloud And Water Masking,0.741362989,Mask Application,4950
897,script_98003.txt,Function,Cloud score computation for cloud masking,Cloud Score Computation,0.947044551,Cloud Score Computation,0.827049255,Cloud And Shade Masking,4950
898,script_98003.txt,Function,Image collection filtering for specific time periods,Temporal Image Collection Filtering,0.968019724,Filter Image Collection By Time,0.862289846,Temporal Collection Creation,4950
899,script_98005.txt,Function,Cloud score computation for cloud detection,Cloud Score Computation,0.961168885,Cloud Score Computation,0.839505792,Cloud And Cloud Shadow Masking,4950
900,script_98005.txt,Function,Cloud masking based on cloud score threshold,Cloud Probability Masking,0.924822092,Cloud Score Computation,0.759464562,Cloud Probability Masking,4950
