ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_BERT,Top1_Similarity_BERT,Value_BERT0,Top1_Similarity_BERT0,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_GPT3.5,Usage
304,script_98169.txt,Theme,NDVI calculation for vegetation analysis.,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.762217641,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.998731017,Digital Surface Model (DSM),0.873551905,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.865126431,VEGETATION INDEX,7429
305,script_98257.txt,Theme,Flood monitoring,FLOODING,0.755788326,FLOOD LEVELS,0.999571204,STORMWATER MANAGEMENT,0.97089076,FLOOD LEVELS,0.862271488,FLOODS,7429
306,script_98258.txt,Theme,Flood monitoring,FLOODING,0.755788326,FLOOD LEVELS,0.999571204,STORMWATER MANAGEMENT,0.97089076,FLOOD LEVELS,0.862271488,SURFACE WATER,7408
307,script_98259.txt,Theme,Flood monitoring and analysis,FLOOD FREQUENCY,0.703985453,STORMWATER MANAGEMENT,0.998867393,FOREST HARVESTING AND ENGINEERING,0.861917257,FLOOD LEVELS,0.849592924,SURFACE WATER,7408
308,script_98260.txt,Theme,Flood detection,FLOODING,0.744766474,FLOOD FREQUENCY,0.999589324,WILDFIRE SUPPRESSION,0.930785477,FLOOD LEVELS,0.851134658,SURFACE WATER,7408
309,script_98260.txt,Theme,NDWI calculation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.609177649,PARTICULATES,0.998674929,DESTRUCTION POTENTIAL INDEX,0.922760963,NORTHERN OSCILLATION INDEX,0.7785393,WATER QUALITY/WATER CHEMISTRY,7408
310,script_98260.txt,Theme,Image classification,INFRARED IMAGERY,0.682363272,WATERSHED CHARACTERISTICS,0.999019265,ELECTRICAL PROPERTIES,0.943033934,RADAR IMAGERY,0.815034032,SPECTRAL/ENGINEERING,7408
311,script_98261.txt,Theme,Flood detection and refinement,SURFACE WATER PROCESSES/MEASUREMENTS,0.679415643,AFFORESTATION/REFORESTATION,0.999021888,HAZARD MITIGATION/PLANNING,0.910048962,DROUGHT/PRECIPITATION RECONSTRUCTION,0.830937088,SURFACE WATER,7403
312,script_98262.txt,Theme,Flood extent analysis,INUNDATION AMOUNT,0.652186573,STREAMFLOW RECONSTRUCTION,0.999095738,ENVIRONMENTAL ASSESSMENTS,0.931534648,FLOOD LEVELS,0.888682723,SURFACE WATER,7403
313,script_98263.txt,Theme,Flood monitoring,FLOODING,0.755788326,FLOOD LEVELS,0.999571204,STORMWATER MANAGEMENT,0.97089076,FLOOD LEVELS,0.862271488,SURFACE WATER,7403
314,script_98266.txt,Theme,Flood detection and refinement,SURFACE WATER PROCESSES/MEASUREMENTS,0.679415643,AFFORESTATION/REFORESTATION,0.999021888,HAZARD MITIGATION/PLANNING,0.910048962,DROUGHT/PRECIPITATION RECONSTRUCTION,0.830937088,SURFACE WATER,7403
315,script_98267.txt,Theme,Flood monitoring and analysis,FLOOD FREQUENCY,0.703985453,STORMWATER MANAGEMENT,0.998867393,FOREST HARVESTING AND ENGINEERING,0.861917257,FLOOD LEVELS,0.849592924,SURFACE WATER,7403
316,script_98275.txt,Theme,Flood monitoring,FLOODING,0.755788326,FLOOD LEVELS,0.999571204,STORMWATER MANAGEMENT,0.97089076,FLOOD LEVELS,0.862271488,SURFACE WATER,7409
317,script_98281.txt,Theme,Water body classification,WATER CHARACTERISTICS,0.712351263,SOIL CLASSIFICATION,0.999164343,SOIL CLASSIFICATION,0.93261683,SEA ICE/OCEAN CLASSIFICATION,0.868163228,AQUATIC SCIENCES,7409
318,script_98281.txt,Theme,Water feature extraction,WATER CHARACTERISTICS,0.759176135,SURFACE WATER FEATURES,0.999266207,STORMWATER MANAGEMENT,0.960386932,GROUND WATER RECONSTRUCTION,0.832826555,AQUATIC SCIENCES,7409
319,script_98287.txt,Theme,Vegetation health monitoring,VEGETATION INDEX,0.709693491,VEGETATION OPTICAL DEPTH,0.99918282,MARINE ENVIRONMENT MONITORING,0.96418643,FOREST MENSURATION,0.876429975,VEGETATION INDEX,7409
320,script_98289.txt,Theme,Image collection filtering,INFILTRATION,0.659632325,AEROSOL SIZE DISTRIBUTION,0.999046206,CLOUD TYPES,0.929192483,BLOCKING INDEX,0.75696516,SPECTRAL/ENGINEERING,7409
321,script_98289.txt,Theme,Cloud masking,CLOUD CEILING,0.6455549,CLOUD REFLECTANCE,0.999215603,CLOUD INDICATORS,0.935298383,CLOUD MICROPHYSICS,0.896247745,OCEAN OPTICS,7391
322,script_98289.txt,Theme,Spectral band visualization,SPECTRUM WIDTH,0.700824082,SQUALL LINE,0.999134421,SPECTRAL IRRADIANCE,0.929969072,SPECTRUM WIDTH,0.861828029,SPECTRAL IRRADIANCE,7391
323,script_98290.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7391
