ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT4o,Usage
2538,script_97718.txt,Function,Export MSI to Drive,Export Processed Images To Drive,0.883467317,Export Processed Data To Drive,0.792987585,Export Processed Data To Drive,4881
2539,script_97718.txt,Function,Create NDVI time series chart,Generate Time Series Charts For NDVI,0.975191057,Generate Time Series Charts For NDVI,0.93041271,Generate Time Series Charts For NDVI,4881
2540,script_97718.txt,Function,Create MSI time series chart,Generate Time Series Charts,0.920354903,Generate Time Series Charts,0.784142256,Generate Time Series Charts,4881
2541,script_97724.txt,Function,Filter state by name,Filter Feature,0.855365992,Filter Images By Time,0.685927749,Filter Feature,4866
2542,script_97724.txt,Function,Draw state outline,Visualize Boundary,0.826392889,Generate And Display a Histogram,0.606494665,Boundary Extraction,4866
2543,script_97724.txt,Function,Center map on feature,Mapping Features,0.893430233,Map Visualization Of Feature Collection,0.714762866,Map Visualization Of Feature Collection,4866
2544,script_97724.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4866
2545,script_97724.txt,Function,Map feature collection,Map Visualization Of Feature Collection,0.924034715,Map Visualization Of Feature Collection,0.840424895,Mapping Features,4866
2546,script_97724.txt,Function,Mask clouds and snow,Cloud And Snow Masking,0.958290935,Cloud And Snow Masking,0.853881538,Cloud And Snow Masking,4880
2547,script_97724.txt,Function,Add NDVI band,Addition Of NDVI,0.912829876,Add NDVI Band To Images,0.923406303,Add NDVI Band To Images,4880
2548,script_97724.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4880
2549,script_97724.txt,Function,Filter image collection by bounds,Filter Image Collection By Bounds,0.989911735,Filter Image Collection By Bounds,0.940865099,Filter Image Collection By Bounds,4880
2550,script_97724.txt,Function,Create image series chart,Generate Time Series Charts,0.875191987,Generate Time Series Charts,0.765138209,Generate Time Series Charts,4880
2551,script_97724.txt,Function,Reduce regions,Reduction Of Image Regions,0.90211755,Reduction Of Image Regions,0.766274929,Reduction Of Image Regions,4883
2552,script_97724.txt,Function,Join feature collections,Merge Feature Collections,0.932773709,Add A Feature Collection,0.842813849,Merge Feature Collections,4883
2553,script_97724.txt,Function,Export table to Drive,Export Processed Data To Drive,0.906525671,Export Processed Data To Drive,0.83669579,Export Features,4883
2554,script_97954.txt,Function,Center map on country,Display Interactive Map,0.832314193,Mapping Land Cover,0.61654067,Map Visualization Of Feature Collection,4883
2555,script_97954.txt,Function,Filter Landsat 7 images by date and cloud cover,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.951486647,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.807335675,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,4883
2556,script_97954.txt,Function,Create composite image for 2000,Generate Image Composites,0.893180013,Generate Image Composites,0.807261467,Create Median Composite Of Images,4910
2557,script_97954.txt,Function,Calculate band ratios for 2000,Calculate Spectral Indices And Ratios From Satellite Bands,0.848705709,Calculate Spectral Indices And Ratios From Satellite Bands,0.700984716,Calculate Spectral Indices And Ratios From Satellite Bands,4910
2558,script_97954.txt,Function,Add bands to composite image for 2000,Stack Multiple Image Bands,0.885199368,Image Band Addition,0.763731003,Stack Multiple Image Bands,4910
2559,script_97954.txt,Function,Display 2000 dry season image,Display Classified Image and Indices,0.82548821,Display Land Cover,0.585426092,Visualize Satellite Images,4910
2560,script_97954.txt,Function,Filter Landsat 8 images by date and cloud cover,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.951277852,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.80322355,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,4910
2561,script_97954.txt,Function,Create composite image for 2017,Generate Image Composites,0.888062954,Generate Image Composites,0.821065903,Create Median Composite Of Images,4900
2562,script_97954.txt,Function,Calculate band ratios for 2017,Calculate Spectral Indices And Ratios From Satellite Bands,0.838263571,Calculate Data For Specific Spectral Bands,0.699782252,Calculate Spectral Indices And Ratios From Satellite Bands,4900
2563,script_97954.txt,Function,Add bands to composite image for 2017,Image Band Addition,0.873272419,Image Band Addition,0.748840213,Stack Multiple Image Bands,4900
2564,script_97954.txt,Function,Display 2017 dry season image,Creating Seasonal Composite,0.820548534,Display Land Cover,0.607779026,Visualize Satellite Images,4900
2565,script_97954.txt,Function,Combine images from 2000 and 2017,Filter Images By Year,0.875975668,Create Median Composite Of Images,0.653050721,Aggregate Multiple Images,4900
2566,script_97954.txt,Function,Mask non-forest areas,Vegetation Masking,0.906593442,Vegetation Masking,0.707525134,Apply Masks To Classified Images,4879
2567,script_97954.txt,Function,Train classifier with selected bands,Trains And Applies Classifier,0.864161372,Trains And Applies Classifier,0.726185203,Training Model,4879
2568,script_97954.txt,Function,Classify combined image,Image Aggregation,0.904262483,Displays Composite Image,0.762940943,Classify Images Based On Training Data,4879
2569,script_97954.txt,Function,Display classified image,Display Classified Image and Indices,0.938116431,Display Classified Image and Indices,0.857940674,Display Classified Image and Indices,4879
2570,script_97955.txt,Function,Center map on country,Display Interactive Map,0.832314193,Mapping Land Cover,0.61654067,Map Visualization Of Feature Collection,4879
2571,script_97955.txt,Function,Filter Landsat 7 images by date and cloud cover,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.951486647,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.807335675,Filter Image Collection By Date And Cloud Coverage,4901
2572,script_97955.txt,Function,Create composite image,Generate Image Composites,0.952985406,Generate Image Composites,0.92102015,Create RGB Composite Image,4901
2573,script_97955.txt,Function,Calculate band ratios,Calculate Spectral Indices And Ratios From Satellite Bands,0.888852239,Calculate Spectral Indices And Ratios From Satellite Bands,0.787266254,Calculate Spectral Indices And Ratios From Satellite Bands,4901
2574,script_97955.txt,Function,Add bands to image,Stack Multiple Image Bands,0.931044519,Add Date Bands To Images,0.861163795,Add Normalized Difference Band,4901
2575,script_97955.txt,Function,Filter Landsat 8 images by date and cloud cover,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.951277852,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.80322355,Filter Image Collection By Date And Cloud Coverage,4901
2576,script_97955.txt,Function,Create composite image,Generate Image Composites,0.952985406,Generate Image Composites,0.92102015,Generate Image Composites,4877
2577,script_97955.txt,Function,Calculate band ratios,Calculate Spectral Indices And Ratios From Satellite Bands,0.888852239,Calculate Spectral Indices And Ratios From Satellite Bands,0.787266254,Calculate Spectral Indices And Ratios From Satellite Bands,4877
2578,script_97955.txt,Function,Add bands to image,Stack Multiple Image Bands,0.931044519,Add Date Bands To Images,0.861163795,Image Band Addition,4877
2579,script_97955.txt,Function,Combine images,Aggregate Multiple Images,0.924584687,Combine Multiple Image Properties,0.871466398,Aggregate Multiple Images,4877
2580,script_97955.txt,Function,Mask non-forest areas,Vegetation Masking,0.906593442,Vegetation Masking,0.707525134,Apply Masks To Classified Images,4877
2581,script_97955.txt,Function,Sample regions for training,Sampling Regions For Training Data,0.955857933,Sampling Regions For Training Data,0.882159531,Sampling Regions For Training,4866
2582,script_97955.txt,Function,Train classifier,Trains And Applies Classifier,0.911212444,Trains And Applies Classifier,0.800116777,Spatial Analysis,
2583,script_97955.txt,Function,Classify image,Prepares Images For Classification,0.916932046,Classify Images Based On Trained Model,0.758128822,Training Model,4866
2584,script_97974.txt,Function,Center map on country,Display Interactive Map,0.832314193,Mapping Land Cover,0.61654067,Spatial Analysis,
2585,script_97974.txt,Function,Buffer country borders,Buffering Points,0.817836523,Border Noise Correction,0.645650029,Classification,4866
2586,script_97974.txt,Function,Filter Landsat images by date and cloud cover,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.959220886,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.85453707,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,4894
2587,script_97974.txt,Function,Create image mosaic,Image Mosaicking,0.896737933,Image Mosaicking,0.78668952,Creates And Exports Image Mosaics,4894
2588,script_97974.txt,Function,Calculate band ratios,Calculate Spectral Indices And Ratios From Satellite Bands,0.888852239,Calculate Spectral Indices And Ratios From Satellite Bands,0.787266254,Calculate Spectral Indices And Ratios From Satellite Bands,4894
2589,script_97974.txt,Function,Add bands to image,Stack Multiple Image Bands,0.931044519,Add Date Bands To Images,0.861163795,Image Band Addition,4894
2590,script_97974.txt,Function,Visualize image mosaic,Image Mosaicking,0.912406027,Enhancing Image Visualization,0.793740273,Visualize Satellite Images,4894
2591,script_97974.txt,Function,Merge image bands,Stack Multiple Image Bands,0.922079802,Merging (Combining Multiple Bands),0.795061707,Merging (Combining Multiple Bands),4870
2592,script_97974.txt,Function,Mask non-forest areas,Vegetation Masking,0.906593442,Vegetation Masking,0.707525134,Apply Mask To Classification Results,4870
2593,script_97974.txt,Function,Sample regions for training,Sampling Regions For Training Data,0.955857933,Sampling Regions For Training Data,0.882159531,Sampling Regions For Training Data,4870
2594,script_97974.txt,Function,Train classifier,Trains And Applies Classifier,0.911212444,Trains And Applies Classifier,0.800116777,Training Model,4870
2595,script_97974.txt,Function,Classify image,Prepares Images For Classification,0.916932046,Classify Images Based On Trained Model,0.758128822,Classification,4870
2596,script_97988.txt,Function,Define study area,Buffering Points To Create Zones For Analysis,0.79293716,Calculates Area,0.641478181,Area Of Interest Selection,4872
2597,script_97988.txt,Function,Create forest and non-forest points,identify Forested And Deforested Areas,0.865728855,identify Forested And Deforested Areas,0.687476873,Buffering Points,4872
2598,script_97988.txt,Function,Upload raster image,Export Raster Data,0.828462899,Image Addition,0.682363153,Import/Load Data,4872
2599,script_97988.txt,Function,Upload Landsat imagery,Mosaic Landsat Images,0.866439223,"Merge, Harmonize, And Standardize Landsat Image Collections",0.726759434,Import/Load Data,4872
2600,script_97988.txt,Function,Upload Sentinel imagery,Prepares Images For Classification,0.829345584,Image Addition,0.644791245,Import/Load Data,4872
2601,script_97988.txt,Function,Apply water mask,Cloud And Water Masking,0.878103256,Mask Application,0.751267731,Vegetation Masking,4894
2602,script_97988.txt,Function,Filter Landsat 8 images,Filter And Mosaic Landsat Images,0.917097449,Filter And Mosaic Landsat Images,0.761694491,Filter And Mosaic Landsat Images,4894
2603,script_97988.txt,Function,Create Landsat 8 mosaic,Mosaic Landsat Images,0.867534757,Mosaic Landsat Images,0.660981715,Mosaic Landsat Images,4894
2604,script_97988.txt,Function,Calculate band ratios for Landsat 8,Calculate Spectral Indices And Ratios From Satellite Bands,0.906064749,Calculate Spectral Indices And Ratios From Satellite Bands,0.691025138,Calculate Spectral Indices And Ratios From Satellite Bands,4894
2605,script_97988.txt,Function,Filter Landsat 7 images,Filter And Mosaic Landsat Images,0.923823476,Filter And Mosaic Landsat Images,0.771849036,Filter And Mosaic Landsat Images,4894
2606,script_97988.txt,Function,Create Landsat 7 mosaic,Mosaic Landsat Images,0.869208455,Mosaic Landsat Images,0.671465516,Filter And Mosaic Landsat Images,4901
2607,script_97988.txt,Function,Calculate band ratios for Landsat 7,Calculate Spectral Indices And Ratios From Satellite Bands,0.918183744,Calculate Spectral Indices And Ratios From Satellite Bands,0.692382216,Calculate Spectral Indices And Ratios From Satellite Bands,4901
2608,script_97988.txt,Function,Visualize Landsat mosaics,Visualize Satellite Images,0.925849557,Mosaic Landsat Images,0.805387855,Creates And Exports Image Mosaics,4901
2609,script_97988.txt,Function,Filter Sentinel 2 images,Filter Images,0.915326834,Filter Images,0.770974994,Filter Image Collection,4901
2610,script_97988.txt,Function,Add quality bands to Sentinel 2,Image Band Addition,0.810255468,Image Band Addition,0.648213148,Add Cloud Probability And Mask As Image Bands,4901
2611,script_97988.txt,Function,Create Sentinel mosaic,Creates And Exports Image Mosaics,0.850925982,Creates And Exports Image Mosaics,0.628530085,Filter And Mosaic Landsat Images,4875
2612,script_97988.txt,Function,Visualize Sentinel mosaic,Image Mosaicking,0.85326165,Visualize Satellite Images,0.7097767,Visualize Satellite Images,4875
2613,script_97988.txt,Function,Sample points for classification,Sampling Regions For Classifier Training,0.865012169,Sampling Regions For Classifier Training,0.728337169,Sampling Regions For Classifier Training,4875
2614,script_97988.txt,Function,Train classifier,Trains And Applies Classifier,0.911212444,Trains And Applies Classifier,0.800116777,Training Model,4875
2615,script_97988.txt,Function,Classify Sentinel mosaic,Classification,0.833913803,Filter And Mosaic,0.650444865,Classify Images Based On Training Data,4875
2616,script_97988.txt,Function,Apply water mask to classification,Apply Mask To Classification Results,0.876375258,Apply Mask To Classification Results,0.865715802,Apply Masks To Classified Images,4874
2617,script_97988.txt,Function,Calculate forest area,Forest Area Calculation,0.987340331,Forest Area Calculation,0.930763841,Forest Area Calculation,4874
2618,script_97988.txt,Function,Export classified image,Exporting Classified Images,0.953481972,Exporting Classified Images,0.914570987,Exporting Classified Images,4874
2619,script_97991.txt,Function,Upload and visualize shapefile,Visualize Terrain Features,0.842232347,Clip And Visualize,0.720305264,Visualize Data Layers,4874
2620,script_97991.txt,Function,Upload and visualize raster data,Export Raster Data,0.834811389,Visualize Radar Images,0.765574336,Visualize Data Layers,4874
2621,script_97991.txt,Function,Filter Landsat images by date and cloud cover,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.959220886,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.85453707,Filter Image Collection By Date And Cloud Coverage,4907
2622,script_97991.txt,Function,Create and name a polygon,Filtering Polygons,0.850853562,Filtering Polygons,0.671036839,Define And Utilize Multiple Polygon Geometries For Analysis,4907
2623,script_97991.txt,Function,Create a mosaic from filtered images,Filter Images,0.913090348,Filter And Mosaic,0.760017991,Filter And Mosaic Landsat Images,4907
2624,script_97991.txt,Function,Calculate band ratios,Calculate Spectral Indices And Ratios From Satellite Bands,0.888852239,Calculate Spectral Indices And Ratios From Satellite Bands,0.787266254,Calculate Spectral Indices And Ratios From Satellite Bands,4907
2625,script_97991.txt,Function,Filter Sentinel images by date and cloud cover,Filter Images By Cloud Cover,0.942993999,Filter Images By Cloud Cover,0.784355044,Filter Image Collection By Date And Cloud Coverage,4907
2626,script_97991.txt,Function,Rename Sentinel bands,Rename Spectral Bands,0.914205909,Rename Image Bands,0.704700828,Rename Spectral Bands,4877
2627,script_97991.txt,Function,Add quality bands to images,Add Date Bands To Images,0.923716128,Add Date Bands To Images,0.832258344,Add Cloud Probability And Mask As Image Bands,4877
2628,script_97991.txt,Function,Create training points for classification,Training Data Creation,0.889004707,Sampling Regions For Classifier Training,0.735167146,Random Point Generation,4877
2629,script_97991.txt,Function,Train classifier with training points,Trains And Applies Classifier,0.880716443,Trains And Applies Classifier,0.747483253,Train And Apply Random Forest Classifier,4877
2630,script_97991.txt,Function,Classify images,Prepares Images For Classification,0.936073303,Classify Images Based On Training Data,0.777098954,Classification,4877
2631,script_97991.txt,Function,Edit classification results,Apply Mask To Classification Results,0.857396126,Export Classification Results,0.616977692,Correct Classification Results Using Specified Conditions,4876
2632,script_97991.txt,Function,Mask cities and water,Cloud And Water Masking,0.874193788,Cloud And Water Masking,0.739623427,Urban Area Detection,4876
2633,script_97991.txt,Function,Export classified image to asset,Exporting Classified Images,0.931929469,Exporting Classified Images,0.827644289,Exporting Classified Images,4876
2634,script_97991.txt,Function,Calculate forest area statistics,Forest Area Calculation,0.95136106,Forest Area Calculation,0.878394723,Forest Area Calculation,4876
2635,script_98169.txt,Function,Clip dataset by region,Clip Temperature Data To Area Of Interest,0.898655653,Clip Images To A Specific Region,0.77683562,Clip Images To A Specific Region,4876
2636,script_98169.txt,Function,Create buffer around points,Buffering Points To Create Zones For Analysis,0.861969292,Buffer Creation,0.789631963,Buffering Points,4877
2637,script_98169.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Spatial Analysis,
2638,script_98169.txt,Function,Apply scaling factors to images,Apply Scale Factors To Image,0.955246687,Apply Scale Factors To Image,0.928823948,Filter Image Collection By Date,4877
2639,script_98169.txt,Function,Mask clouds and water,Cloud And Water Masking,0.931681097,Cloud And Water Masking,0.863025248,Spatial Analysis,
2640,script_98169.txt,Function,Create image composite,Generate Image Composites,0.960970938,Generate Image Composites,0.934031785,Apply Scale Factors To Image,4877
2641,script_98169.txt,Function,Calculate NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.891927719,Compute Median Of NDVI,0.883117259,Computes Normalized Difference Vegetation Index (NDVI),4887
2642,script_98169.txt,Function,Compute mean NDVI,Compute Median Of NDVI,0.93598032,Compute Median Of NDVI,0.919476926,Compute Mean Values,4887
2643,script_98169.txt,Function,Compute standard deviation of NDVI,Standard Deviation Calculation,0.895969033,Compute Median Of NDVI,0.872157276,Standard Deviation Calculation,4887
2644,script_98169.txt,Function,Compute variance of NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.882582068,Compute Median Of NDVI,0.8556844,Calculate Statistical Indicators Of Image Collection,4887
2645,script_98169.txt,Function,Export data to Google Drive,Export Processed Data To Google Drive,0.967885971,Export Processed Data To Google Drive,0.92550838,Export Processed Data To Google Drive,4887
2646,script_98257.txt,Function,Filter regions by attribute,Filter Images By Region,0.887154579,Filter Images By Region,0.825500727,Filter Image Collection By Region,4871
2647,script_98257.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4871
2648,script_98257.txt,Function,Filter images by date,Filter Images By Date,0.994331598,Filter Images By Date,0.979544282,Filter Images By Date,4871
2649,script_98257.txt,Function,Filter images by metadata,Filter Images,0.91040802,Filter Images,0.796213627,Filter Image Collection By Date,4871
2650,script_98257.txt,Function,Count images,Aggregate Multiple Images,0.902750134,Count Pixels,0.818782151,Count Pixels,4871
2651,script_98257.txt,Function,Set visualization parameters,Visualization Setup,0.889141977,Visualization Setup,0.817325234,Visualization Setup,4872
2652,script_98257.txt,Function,Mosaic images,Image Mosaicking,0.907026708,Mosaic Landsat Images,0.860242248,Image Mosaicking,4872
2653,script_98257.txt,Function,Clip images to AOI,Clip Images To A Specific Region,0.912065148,Clip Images,0.748056114,Clip Images To A Specific Region,4872
2654,script_98257.txt,Function,Center map on object,Display Interactive Map,0.836310744,Layer Addition To Map,0.664280534,Map Visualization Of Feature Collection,4872
2655,script_98257.txt,Function,Merge image collections,Merge And Sort Image Collections,0.951754868,Merge And Sort Image Collections,0.881182134,Merge And Sort Image Collections,4872
2656,script_98257.txt,Function,Calculate mean of images,Calculates Mean Of Image Collection,0.960491061,Calculates Median Of Image Collection,0.826871753,Compute Mean Values,4880
2657,script_98257.txt,Function,Calculate minimum of images,Reduce Image Collection To Minimum Value,0.916195214,Reduce Image Collection To Minimum Value,0.791306078,Compute Minimum Values,4880
2658,script_98257.txt,Function,Calculate NDFI,Calculate Normalized Difference Flood Index (NDFI),0.895481348,Calculate Normalized Difference Flood Index (NDFI),0.829450667,Calculate Normalized Difference Flood Index (NDFI),4880
2659,script_98257.txt,Function,Reduce region to get mean,Mean Reduction,0.866929054,Mean Reduction,0.735960126,Reduction Of Image Regions,4880
2660,script_98257.txt,Function,Reduce region to get standard deviation,Standard Deviation Calculation,0.879579246,Reduction Of Image Regions,0.724667251,Standard Deviation Calculation,4880
2661,script_98257.txt,Function,Calculate threshold,Threshold Computation,0.883877814,Threshold Computation,0.781693339,Threshold Computation,4873
2662,script_98257.txt,Function,Mask image by threshold,Image Masking,0.914417565,Image Masking,0.728758574,Threshold Condition Application,4873
2663,script_98258.txt,Function,Filter images by date and location,Filter Images By Date And Region,0.967478156,Filter Images By Date And Region,0.922226548,Filter Image Collection By Date And Region,4873
2664,script_98258.txt,Function,Filter images by metadata,Filter Images,0.91040802,Filter Images,0.796213627,Filter Images By Quality,4873
2665,script_98258.txt,Function,Count and print image collections,Aggregate Multiple Images,0.87582165,Merge And Sort Image Collections,0.758040309,Count Pixels,4873
2666,script_98258.txt,Function,Create and clip mosaic images,Generate Image Composites,0.889634013,Select And Clip Image,0.775905728,Filter And Clip,4875
2667,script_98258.txt,Function,Set visualization parameters,Visualization Setup,0.889141977,Visualization Setup,0.817325234,Visualization Setup,4875
2668,script_98258.txt,Function,Display images on the map,Display Interactive Map,0.917612016,Display Interactive Map,0.811731637,Visualize Satellite Images,4875
2669,script_98258.txt,Function,Merge image collections,Merge And Sort Image Collections,0.951754868,Merge And Sort Image Collections,0.881182134,Merge And Sort Image Collections,4875
2670,script_98258.txt,Function,Calculate mean and minimum images,Calculates Mean Of Image Collection,0.91866827,Calculates Median Of Image Collection,0.765334845,"Maximum, Minimum And Mean Statistical Analysis",4875
2671,script_98258.txt,Function,Calculate Normalized Difference Flood Index (NDFI),Calculate Normalized Difference Flood Index (NDFI),1.000000238,Calculate Normalized Difference Flood Index (NDFI),1,Calculate Normalized Difference Flood Index (NDFI),4889
2672,script_98258.txt,Function,Calculate mean and standard deviation,Standard Deviation Calculation,0.938124597,Standard Deviation Calculation,0.757195711,"Maximum, Minimum And Mean Statistical Analysis",4889
2673,script_98258.txt,Function,Determine flood threshold,Apply Threshold To Identify Flood Extent,0.942963839,Apply Threshold To Identify Flood Extent,0.841377378,Threshold Determination For Suitability,4889
2674,script_98258.txt,Function,Mask flood areas,Mask Areas To Refine Flood Detection,0.94619894,Mask Areas To Refine Flood Detection,0.758841991,Flood Mask Generation,4889
2675,script_98259.txt,Function,Filter regions by attribute,Filter Images By Region,0.887154579,Filter Images By Region,0.825500727,Filter Image Collection By Region,4889
2676,script_98259.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4885
2677,script_98259.txt,Function,Filter image collection by location,Filter Image Collection By Region,0.953257322,Filter Image Collection By Region,0.868404984,Filter Image Collection By Region,4885
2678,script_98259.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4885
2679,script_98259.txt,Function,Filter image collection by cloud cover,Filter Image Collection By Cloud Coverage,0.988862634,Filter Image Collection By Cloud Coverage,0.942816138,Filter Image Collection By Cloud Coverage,4885
2680,script_98259.txt,Function,Sort image collection by cloud cover,Sort Image Collections By Cloud Cover,0.989206195,Sort Image Collections By Cloud Cover,0.960517347,Sort Image Collections By Cloud Cover,4885
2681,script_98259.txt,Function,Create mosaic image,Image Mosaicking,0.888850331,Image Mosaicking,0.752794623,Filter And Mosaic Landsat Images,4879
2682,script_98259.txt,Function,Clip image to region,Clip Images To A Specific Region,0.967746675,Clip Images To A Specific Region,0.916698456,Clip Images To A Specific Region,4879
2683,script_98259.txt,Function,Center map on region,Display Interactive Map,0.842047691,Create A Thematic Map,0.662044168,Map Visualization Of Feature Collection,4879
2684,script_98259.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.926571488,Calculates Normalized Difference Water Index (NDWI),0.812267661,Calculates Normalized Difference Water Index (NDWI),4879
2685,script_98259.txt,Function,Subtract images,Reduction Of Image Collection,0.89599359,Image Reduction,0.736865997,Difference Calculation,4879
2686,script_98259.txt,Function,Threshold image,Image Differencing,0.869259357,Thresholding For Identification,0.748874545,Threshold Application,4871
2687,script_98259.txt,Function,Mask image,Image Masking,0.963665664,Image Masking,0.799495041,Image Masking,4871
2688,script_98259.txt,Function,Add layer to map with palette,Layer Addition To Map,0.889729381,Layer Addition To Map,0.826046824,Visualize Data With Specific Color Palettes,4871
2689,script_98260.txt,Function,Filter regions by attribute,Filter Images By Region,0.887154579,Filter Images By Region,0.825500727,Filter Feature Collection,4871
2690,script_98260.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4871
2691,script_98260.txt,Function,Filter image collection by bounds,Filter Image Collection By Bounds,0.989911735,Filter Image Collection By Bounds,0.940865099,Filter Image Collection By Bounds,4875
2692,script_98260.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4875
2693,script_98260.txt,Function,Filter image collection by metadata,Filter Image Collection,0.933493316,Filter Image Collection By Date,0.787879825,Filter Image Collection By Region,4875
2694,script_98260.txt,Function,Sort image collection,Sort Images,0.974309921,Sort Images,0.90638423,Sort Images,4875
2695,script_98260.txt,Function,Create mosaic image,Image Mosaicking,0.888850331,Image Mosaicking,0.752794623,Image Mosaicking,4875
2696,script_98260.txt,Function,Clip image to boundary,Clip Images To A Specific Region,0.928642571,Clip Images To Specific Geographic Boundaries,0.84091866,Clip Images To Specific Geographic Boundaries,4884
2697,script_98260.txt,Function,Center map on region,Display Interactive Map,0.842047691,Create A Thematic Map,0.662044168,Visualization Setup,4884
2698,script_98260.txt,Function,Add RGB layer to map,Layer Addition To Map,0.887700438,Layer Addition To Map,0.773015857,Create RGB Composite Image,4884
2699,script_98260.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.926571488,Calculates Normalized Difference Water Index (NDWI),0.812267661,Calculates Normalized Difference Water Index (NDWI),4884
2700,script_98260.txt,Function,Add NDWI layer to map,Layer Addition To Map,0.901216447,Addition Of NDWI,0.798418045,Add NDWI Band To Images,4884
2701,script_98260.txt,Function,Compute histogram,Generating Histograms,0.945031285,Generate And Display a Histogram,0.813305736,Generate And Display a Histogram,4875
2702,script_98260.txt,Function,Chart histogram,Generating Histograms,0.905686259,Generating Histograms,0.702015162,Generate And Display a Histogram,4875
2703,script_98260.txt,Function,Calculate Otsu threshold,Otsu Thresholding,0.872873783,Otsu Thresholding,0.822696447,Otsu Thresholding,4875
2704,script_98260.txt,Function,Classify image by threshold,Classify Images Based On Training Data,0.887030005,Thresholding For Classification,0.742006421,Thresholding For Classification,4875
2705,script_98260.txt,Function,Add classified layer to map,Layer Addition To Map,0.900769234,Layer Addition To Map,0.791340113,Layer Addition To Map,4875
2706,script_98261.txt,Function,Filter regions by name,Filter Images By Region,0.885790586,Filter Images By Region,0.827734232,Filter Image Collection By Region,4893
2707,script_98261.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4893
2708,script_98261.txt,Function,Filter image collection by area and date,Filter Image Collection By Date And Region,0.973018527,Filter Image Collection By Date And Region,0.94713974,Filter Image Collection By Date And Region,4893
2709,script_98261.txt,Function,Sort images by cloud cover,Sort Image Collections By Cloud Cover,0.975756228,Sort Image Collections By Cloud Cover,0.939076543,Sort Image Collections By Cloud Cover,4893
2710,script_98261.txt,Function,Create mosaic and clip to boundary,Clip Images To Specific Geographic Boundaries,0.883950353,Clip Images To Specific Geographic Boundaries,0.689454198,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,4893
2711,script_98261.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.926571488,Calculates Normalized Difference Water Index (NDWI),0.812267661,Calculates Normalized Difference Water Index (NDWI),4868
2712,script_98261.txt,Function,Compute difference image,Image Differencing,0.924148381,Difference Calculation,0.806264639,Difference Calculation,4868
2713,script_98261.txt,Function,Thresholding,Otsu Thresholding,0.909827411,Thresholding For Classification,0.856327534,Threshold Application,4868
2714,script_98261.txt,Function,Mask permanent water,Cloud And Water Masking,0.87762022,Cloud And Water Masking,0.640292764,Water body Area Calculation,4868
2715,script_98261.txt,Function,Compute pixel connectivity,Quantifying Pixels,0.912939847,Pixel Count Calculation,0.740282774,Quantifying Pixels,4868
2716,script_98261.txt,Function,Mask areas with high slope,Elevation Masking,0.886217356,Elevation Masking,0.724784017,Elevation Masking,4875
2717,script_98261.txt,Function,Mask clouds,Cloud And Snow Masking,0.909181476,Cloud And Snow Masking,0.778049827,Spatial Analysis,
2718,script_98262.txt,Function,Filter regions by attribute,Filter Images By Region,0.887154579,Filter Images By Region,0.825500727,Cloud Masking,4875
