ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT4o,Usage
499,script_97250.txt,Theme,Urban vs. agricultural areas,FARM STRUCTURES,0.845359325,URBAN AREAS,0.643848002,LAND USE/LAND COVER,7333
500,script_97292.txt,Theme,Image segmentation and classification,RADAR IMAGERY,0.791148603,INFRARED IMAGERY,0.655905724,LAND USE/LAND COVER CLASSIFICATION,7333
501,script_97292.txt,Theme,Agricultural land analysis,LAND SURFACE/AGRICULTURE INDICATORS,0.89109838,LAND PRODUCTIVITY,0.696351409,SOILS,7316
502,script_97292.txt,Theme,Outlier detection,SENSOR COUNTS,0.786309123,DIVERGENCE,0.634231865,STATISTICS,7316
503,script_97295.txt,Theme,Land use and land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.953683138,LAND USE/LAND COVER CLASSIFICATION,0.870655417,LAND USE/LAND COVER CLASSIFICATION,7316
504,script_97367.txt,Theme,Cloud-free Landsat composites,SATELLITE SOIL MOISTURE INDEX,0.766478062,U/V WIND COMPONENTS,0.565289617,CLOUDS,7316
505,script_97367.txt,Theme,Colombia,CIRRUS KELVIN-HELMHOLTZ COLOMBIAH,0.837667942,MOLECULAR OXYGEN,0.450294375,ADMINISTRATIVE DIVISIONS,7316
506,script_97367.txt,Theme,NDVI calculation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.821857333,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.693864882,VEGETATION INDEX,7322
507,script_97371.txt,Theme,Rice and wheat crop analysis,CROP HARVEST DATES,0.818995118,SOIL PRODUCTIVITY,0.578480959,CROP/PLANT YIELDS,7322
508,script_97371.txt,Theme,NDVI time series analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.808929086,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.574510992,VEGETATION INDEX,7322
509,script_97430.txt,Theme,Cloud and shadow masking,CLOUD REFLECTANCE,0.88229835,CLOUD OPTICAL DEPTH/THICKNESS,0.650006056,CLOUD PROPERTIES,7322
510,script_97430.txt,Theme,Vegetation indices calculation,VEGETATION INDEX,0.903642178,VEGETATION INDEX,0.753935814,VEGETATION INDEX,7322
511,script_97431.txt,Theme,Water body analysis,AQUIFER DEPTH,0.861195683,WATER CHARACTERISTICS,0.713577986,AQUATIC SCIENCES,7318
512,script_97446.txt,Theme,Cloud-free Sentinel-2 imagery analysis,RADAR IMAGERY,0.769978523,INFRARED IMAGERY,0.575899839,CLOUD TYPES,7318
513,script_97475.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,7318
514,script_97475.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,CLOUD MASKING,7318
515,script_97475.txt,Theme,Cluster analysis,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.809721708,CLOUD DYNAMICS,0.634876966,CLUSTER ANALYSIS,7318
516,script_97475.txt,Theme,Terrain analysis,SOIL HORIZONS/PROFILE,0.88605684,TERRAIN ELEVATION,0.710345864,TOPOGRAPHY,7319
517,script_97477.txt,Theme,Water body analysis,AQUIFER DEPTH,0.861195683,WATER CHARACTERISTICS,0.713577986,SURFACE WATER,7319
518,script_97477.txt,Theme,Vegetation index calculation,VEGETATION INDEX,0.911531687,VEGETATION INDEX,0.778288722,VEGETATION INDEX,7319
519,script_97479.txt,Theme,Landsat 8 Surface Reflectance Analysis,SATELLITE SOIL MOISTURE INDEX,0.817801118,APPARENT SURFACE REFLECTIVITY,0.664288819,REFLECTANCE,7319
520,script_97479.txt,Theme,Cloud and Cloud Shadow Masking,CLOUD REFLECTANCE,0.882306337,LAND/OCEAN/ICE MASK,0.646707058,CLOUD PROPERTIES,7319
521,script_97479.txt,Theme,Image Collection Filtering,BLOCKING INDEX,0.765746295,INFILTRATION,0.669955075,IMAGE COLLECTION FILTERING,7334
522,script_97479.txt,Theme,Statistical Analysis of Images,ISOTOPIC ANALYSIS,0.840123892,INFRARED IMAGERY,0.679603338,Earth Science,
523,script_97479.txt,Theme,Visualization of Natural and False Color Images,VISIBLE IMAGERY,0.850501299,VISIBLE IMAGERY,0.64610672,STATISTICAL ANALYSIS,7334
524,script_97507.txt,Theme,Crop greenness tracking in Merced County,LAND SURFACE/AGRICULTURE INDICATORS,0.819576979,GREEN INFRASTRUCTURE,0.58949852,Earth Science,
525,script_97508.txt,Theme,Tracking Crop Greenness in Merced County,CROP HARVEST DATES,0.816864312,VEGETATION,0.611555398,VISUALIZATION,7334
526,script_97509.txt,Theme,Burn severity analysis of Mendocino Complex Fire,FIRE WEATHER INDEX,0.850330949,TOXICITY LEVELS,0.538227797,FIRE ECOLOGY,7336
527,script_97510.txt,Theme,Burn severity analysis of Mendocino Complex Fire,FIRE WEATHER INDEX,0.850330949,TOXICITY LEVELS,0.538227797,FIRE ECOLOGY,7336
528,script_97512.txt,Theme,Burn severity analysis of Mendocino Complex Fire,FIRE WEATHER INDEX,0.850330949,TOXICITY LEVELS,0.538227797,FIRE ECOLOGY,7336
529,script_97538.txt,Theme,Vegetation index calculation,VEGETATION INDEX,0.911531687,VEGETATION INDEX,0.778288722,VEGETATION INDEX,7336
530,script_97538.txt,Theme,Landsat 8 imagery analysis,SATELLITE SOIL MOISTURE INDEX,0.813152552,RADAR IMAGERY,0.571020722,LANDSAT IMAGERY,7336
531,script_97539.txt,Theme,Vegetation index calculation,VEGETATION INDEX,0.911531687,VEGETATION INDEX,0.778288722,VEGETATION INDEX,7332
532,script_97539.txt,Theme,Satellite image processing,SATELLITE SOIL MOISTURE INDEX,0.82567513,PHOTOSYNTHESIS,0.689454615,Earth Science,
533,script_97539.txt,Theme,Exporting processed images,FLUVIAL PROCESSES,0.773356199,PHOTOSYNTHESIS,0.667606831,SATELLITE SOIL MOISTURE INDEX,7332
534,script_97582.txt,Theme,Burned patches confirmation,BURNED AREA,0.831579626,BURNED AREA,0.613502145,Earth Science,
535,script_97582.txt,Theme,Monthly Landsat imagery analysis,SATELLITE SOIL MOISTURE INDEX,0.81534636,LANDFALL INTENSITY,0.592737496,SATELLITE SOIL MOISTURE INDEX,7332
536,script_97609.txt,Theme,Rainfall deviation analysis,TROPOSPHERIC/LOW LEVEL CLOUDS (OBSERVED/ANALYZED),0.817926109,WAVE DIFFRACTION,0.65000248,PRECIPITATION ANOMALIES,7327
537,script_97609.txt,Theme,Seasonal precipitation monitoring,PALEOCLIMATE INDICATORS,0.829167843,RAIN TYPE,0.680603623,PRECIPITATION INDICATORS,7327
538,script_97610.txt,Theme,Temperature analysis in Sinaloa,TEMPERATURE ANOMALIES,0.828479052,AMBIENT TEMPERATURE,0.631194472,TEMPERATURE INDICES,7327
539,script_97622.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,7327
540,script_97622.txt,Theme,NDVI analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.840828061,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.68153584,VEGETATION INDEX,7327
541,script_97622.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,CLOUDS,7319
542,script_97622.txt,Theme,Monthly NDVI calculation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.769193053,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.662964582,VEGETATION INDEX,7319
543,script_97651.txt,Theme,Landsat imagery cloud masking,TROPOSPHERIC/LOW LEVEL CLOUDS (OBSERVED/ANALYZED),0.827115417,LAND/OCEAN/ICE MASK,0.613557577,CLOUDS,7319
544,script_97651.txt,Theme,Autumn season analysis,BERYLLIUM-10 ANALYSIS,0.802353621,SEASONALLY FROZEN GROUND,0.54807651,PLANT PHENOLOGY,7319
545,script_97683.txt,Theme,Satellite image mosaics export,SOLAR SYNOPTIC MAPS,0.785283089,SOLAR SYNOPTIC MAPS,0.583073676,LAND USE/LAND COVER CLASSIFICATION,7319
546,script_97700.txt,Theme,Vegetation Index Calculation,VEGETATION INDEX,0.90105927,VEGETATION INDEX,0.784993112,VEGETATION INDEX,7320
547,script_97700.txt,Theme,Water Index Calculation,WATER VAPOR TRANSPORT INDEX,0.837495327,WATER QUALITY INDEXES,0.720943093,Earth Science,
548,script_97700.txt,Theme,SAR Analysis,RADAR,0.835122466,RADAR IMAGERY,0.661638737,SURFACE MOISTURE INDEX,7320
549,script_97704.txt,Theme,Global DEM extraction,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.802762449,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.633596539,Earth Science,
550,script_97718.txt,Theme,NDVI analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.840828061,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.68153584,LAND USE/LAND COVER CLASSIFICATION,7320
551,script_97718.txt,Theme,MSI analysis,ISOTOPIC ANALYSIS,0.840602279,ISOTOPIC ANALYSIS,0.589758277,SPECTRAL/ENGINEERING,7318
552,script_97718.txt,Theme,Time series analysis,BIVARIATE ENSO TIMESERIES INDEX,0.791666508,STRATIGRAPHIC SEQUENCE,0.655381441,Earth Science,
553,script_97724.txt,Theme,NDVI time series analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.808929086,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.574510992,TIME SERIES ANALYSIS,7318
554,script_97724.txt,Theme,Cloud and snow masking,CLOUD REFLECTANCE,0.877232671,LAND/OCEAN/ICE MASK,0.712953031,Earth Science,
555,script_97724.txt,Theme,Chinese Privet mapping,CONTOUR MAPS,0.811578572,CONTOUR MAPS,0.540727615,VEGETATION INDEX,7318
556,script_97954.txt,Theme,Land cover change detection,LAND SURFACE/AGRICULTURE INDICATORS,0.865116358,LAND USE/LAND COVER,0.671150088,LAND USE/LAND COVER,7331
557,script_97954.txt,Theme,Forest classification,FOREST COMPOSITION/VEGETATION STRUCTURE,0.912571847,FOREST MENSURATION,0.727544963,Earth Science,
558,script_97954.txt,Theme,Dry season analysis,DROUGHT DURATION,0.851616561,DROUGHT DURATION,0.593166828,FOREST COMPOSITION/VEGETATION STRUCTURE,7331
559,script_97955.txt,Theme,Forest and non-forest classification,FOREST COMPOSITION/VEGETATION STRUCTURE,0.863284707,FOREST COMPOSITION/VEGETATION STRUCTURE,0.6919927,Earth Science,
560,script_97955.txt,Theme,Land cover change detection,LAND SURFACE/AGRICULTURE INDICATORS,0.865116358,LAND USE/LAND COVER,0.671150088,DROUGHTS,7331
561,script_97974.txt,Theme,Forest classification,FOREST COMPOSITION/VEGETATION STRUCTURE,0.912571847,FOREST MENSURATION,0.727544963,FOREST COMPOSITION/VEGETATION STRUCTURE,7332
562,script_97974.txt,Theme,Land change detection,LAND SURFACE/AGRICULTURE INDICATORS,0.85737288,LAND SURFACE,0.676095903,LAND USE/LAND COVER CLASSIFICATION,7332
563,script_97974.txt,Theme,Landsat imagery analysis,SATELLITE SOIL MOISTURE INDEX,0.82340157,RADAR IMAGERY,0.629863381,LAND USE/LAND COVER CLASSIFICATION,7332
564,script_97988.txt,Theme,Forest classification,FOREST COMPOSITION/VEGETATION STRUCTURE,0.912571847,FOREST MENSURATION,0.727544963,FOREST COMPOSITION/VEGETATION STRUCTURE,7332
565,script_97988.txt,Theme,Water masking,WATER VAPOR PROCESSES,0.845144451,WATER MASSES,0.726014018,LAND/OCEAN/ICE MASK,7332
566,script_97988.txt,Theme,Landsat mosaic creation,Digital Surface Model (DSM),0.805395484,LANDSCAPE PROCESSES,0.565631509,LANDSAT,7312
567,script_97988.txt,Theme,Sentinel mosaic creation,TOPOGRAPHY,0.787770748,SEDIMENTATION,0.542431116,SENTINEL,7312
568,script_97991.txt,Theme,Shapefile upload and visualization,SOIL HORIZONS/PROFILE,0.785825372,VIEWING GEOMETRY,0.630388021,SHAPEFILE,7312
569,script_97991.txt,Theme,Raster data visualization,RADAR IMAGERY,0.817435682,RADAR IMAGERY,0.651248217,RASTER DATA,7312
570,script_97991.txt,Theme,Landsat image filtering,SATELLITE SOIL MOISTURE INDEX,0.81094873,RADAR IMAGERY,0.640586376,LANDSAT,7312
571,script_97991.txt,Theme,Polygon creation,DYNAMIC TOPOGRAPHY,0.82256341,VIEWING GEOMETRY,0.606847167,BOUNDARY SURVEYS,7325
572,script_97991.txt,Theme,Mosaic creation,MUSSELS,0.810040057,COMPOSITION/TEXTURE,0.5922122,LAND USE/LAND COVER CLASSIFICATION,7325
573,script_97991.txt,Theme,Band ratio calculation,ISOTOPE RATIOS,0.820567012,DISPERSION RATE,0.604280353,SOIL CHEMISTRY,7325
574,script_97991.txt,Theme,Sentinel image filtering,SENSOR CHARACTERISTICS,0.811694026,INFILTRATION,0.642220497,SATELLITE SOIL MOISTURE INDEX,7325
575,script_97991.txt,Theme,Training points creation,CALIBRATION,0.815107584,REFERENCE FIELDS,0.570178509,SPECIES/POPULATION INTERACTIONS,7325
576,script_97991.txt,Theme,Classification,BIOLOGICAL CLASSIFICATION,0.900181592,BIOLOGICAL CLASSIFICATION,0.724757195,BIOLOGICAL CLASSIFICATION,7324
577,script_97991.txt,Theme,Post-classification editing,BIOLOGICAL CLASSIFICATION,0.76810956,FEED PROCESSING,0.603715897,BIOLOGICAL CLASSIFICATION,7324
578,script_97991.txt,Theme,Masking,CONTOUR MAPS,0.815908074,WEATHERING,0.676173329,LAND/OCEAN/ICE MASK,7324
579,script_97991.txt,Theme,Exporting image to asset,APICULTURE,0.744956076,PHOTOSYNTHESIS,0.568227291,LAND/OCEAN/ICE MASK,7324
580,script_97991.txt,Theme,Forest area statistics,FOREST MENSURATION,0.921605349,FOREST MENSURATION,0.752614677,FOREST PRODUCTS/COMMODITIES,7324
581,script_98169.txt,Theme,NDVI calculation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.821857333,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.693864882,VEGETATION INDEX,7317
582,script_98169.txt,Theme,Landsat 8 analysis,BERYLLIUM-10 ANALYSIS,0.826518834,LANDFALL INTENSITY,0.513712287,LANDSAT,7317
583,script_98169.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,CLOUDS,7317
584,script_98169.txt,Theme,Vegetation index statistics,VEGETATION INDEX,0.934532642,VEGETATION INDEX,0.776982069,VEGETATION INDEX,7317
585,script_98257.txt,Theme,Flood monitoring in Thua Thien - Hue,INUNDATION LEVEL,0.816165566,INUNDATION FREQUENCY,0.595899522,FLOODS,7317
586,script_98258.txt,Theme,Flood monitoring in Thua Thien - Hue,INUNDATION LEVEL,0.816165566,INUNDATION FREQUENCY,0.595899522,FLOODS,7326
587,script_98259.txt,Theme,Flood detection using NDWI,WATER VAPOR INDICATORS,0.805838227,FLOODING,0.650277019,FLOODS,7326
588,script_98260.txt,Theme,Flood analysis in Thua Thien - Hue,FLOOD LEVELS,0.823787093,FLOOD LEVELS,0.573981047,FLOODS,7326
589,script_98260.txt,Theme,NDWI calculation for flood detection,FLOOD LEVELS,0.812270403,INUNDATION AMOUNT,0.606527925,FLOODS,7326
590,script_98261.txt,Theme,Flood detection and analysis,FLOOD LEVELS,0.839071631,HYDROGRAPHY,0.682305396,FLOODS,7326
591,script_98262.txt,Theme,Flood detection,FLOOD LEVELS,0.851134658,FLOODING,0.744766474,FLOODS,7315
592,script_98262.txt,Theme,NDWI calculation,NORTHERN OSCILLATION INDEX,0.7785393,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.609177649,WATER QUALITY INDEXES,7315
593,script_98262.txt,Theme,Flood extent refinement,FLOOD LEVELS,0.865918338,WATER DEPTH,0.638822794,FLOODS,7315
594,script_98263.txt,Theme,Flood detection using Sentinel-2 imagery,FLOOD LEVELS,0.807428718,FLOOD FREQUENCY,0.659281015,FLOODS,7315
595,script_98266.txt,Theme,Flood detection using satellite imagery,FLOOD LEVELS,0.820096254,FLOODING,0.680238187,FLOODS,7315
596,script_98267.txt,Theme,Flood detection using SAR imagery,LIDAR,0.85503304,FLOODING,0.655515075,FLOODS,7316
597,script_98275.txt,Theme,Flood monitoring in Thua Thien - Hue,INUNDATION LEVEL,0.816165566,INUNDATION FREQUENCY,0.595899522,FLOODS,7316
598,script_98281.txt,Theme,Water body detection,WATER VAPOR INDICATORS,0.84533453,WATER DEPTH,0.719680309,SURFACE WATER,7316
599,script_98281.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,CLOUDS,7316
600,script_98281.txt,Theme,NDWI calculation,NORTHERN OSCILLATION INDEX,0.7785393,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.609177649,VEGETATION INDEX,7316
601,script_98281.txt,Theme,NDSI calculation,NINO 1+2 INDEX,0.779510081,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.587519765,SNOW COVER,7321
602,script_98281.txt,Theme,Water classification,WATER CHARACTERISTICS,0.878284931,WATER CHARACTERISTICS,0.745844364,WATER QUALITY/WATER CHEMISTRY,7321
603,script_98281.txt,Theme,Water mask,WATER VAPOR,0.829080224,WATER MASSES,0.696593404,LAND/OCEAN/ICE MASK,7321
604,script_98281.txt,Theme,Study area clipping,SPECIFIC SURFACE AREA,0.804657996,CROP/PLANT YIELDS,0.605663121,BOUNDARIES,7321
605,script_98281.txt,Theme,HH-HV subtraction,DOWNCUTTING,0.792062819,SUBDUCTION,0.643904209,ATMOSPHERIC RADIATION,7321
606,script_98281.txt,Theme,Slope calculation,SEA SURFACE SLOPE,0.778473973,SEA SURFACE SLOPE,0.626182079,SOIL MECHANICS,7329
607,script_98281.txt,Theme,Histogram analysis,ISOTOPIC ANALYSIS,0.820533037,ISOTOPIC ANALYSIS,0.664139032,SOIL CLASSIFICATION,7329
608,script_98287.txt,Theme,NDVI and NDWI analysis using Sentinel-2 imagery,RADAR IMAGERY,0.797119379,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.596721828,VEGETATION INDEX,7329
609,script_98289.txt,Theme,Landsat 8 Surface Reflectance Analysis,SATELLITE SOIL MOISTURE INDEX,0.817801118,APPARENT SURFACE REFLECTIVITY,0.664288819,LAND SURFACE TEMPERATURE,7329
610,script_98289.txt,Theme,Cloud and Cloud Shadow Filtering,CLOUD MICROPHYSICS,0.880839825,CLOUD OPTICAL DEPTH/THICKNESS,0.634281516,CLOUD PROPERTIES,7329
611,script_98289.txt,Theme,Temporal Mosaics,METEORITES,0.822266638,TOPOGRAPHIC EFFECTS,0.677562475,SPECTRAL/ENGINEERING,7306
612,script_98289.txt,Theme,Spectral Signatures,WAVE SPECTRA,0.867792964,SPECTRAL IRRADIANCE,0.698362231,SPECTRAL/ENGINEERING,7306
613,script_98290.txt,Theme,Land cover classification using Landsat 8 imagery,LAND USE/LAND COVER CLASSIFICATION,0.852099478,LAND USE/LAND COVER CLASSIFICATION,0.689390182,LAND USE/LAND COVER CLASSIFICATION,7306
