ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_BERT,Top1_Similarity_BERT,Value_BERT0,Top1_Similarity_BERT0,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage,Value_sentence-t5-large2,Top1_Similarity_sentence-t5-large2,Value_BAAI2,Top1_Similarity_BAAI2
1051,script_97212.txt,Function,Stratified sampling for training and validation,Stratified Sampling,0.840093255,Filter Image Collection By Date And Boundaries,0.999104261,Validation And Accuracy Assessment,0.883673191,Stratified Sampling,0.89872098,Sampling Image,"{'prompt_tokens': 4016, 'completion_tokens': 3, 'total_tokens': 4019}",Feature Selection For Training,0.8543025851249695,Data Preparation For Training,0.6888183355331421
1052,script_97250.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,1.000000119,Filter Image Collection By Date,1.000000238,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}",Filter Image Collection By Date And Boundaries,0.9712509512901306,Filter Image Collection By Date And Region,0.8991712331771851
1053,script_97250.txt,Function,Select specific band from image collection,Select Specific Bands From Images,0.915136814,Select Specific Bands From Images,0.999272466,Select Specific Bands From Images,0.964886248,Select Specific Bands From Images,0.953096032,'Select Specific Bands From Images',"{'prompt_tokens': 4014, 'completion_tokens': 8, 'total_tokens': 4022}",Select Specific Bands From Images,0.9530960321426392,Select Specific Bands From Images,0.9151368141174316
1054,script_97250.txt,Function,Clip image to geometry,Select And Clip Image,0.806140125,Reduction To Single Image,0.999160767,Segment Image Into Clusters,0.919670045,Clip Images To A Specific Region,0.900819361,Clip Images To A Specific Region,"{'prompt_tokens': 4012, 'completion_tokens': 6, 'total_tokens': 4018}",Clip Images To A Specific Region,0.9008193612098694,Select And Clip Image,0.806140124797821
1055,script_97250.txt,Function,Extract landcover classification,Land Cover Classification And Mapping,0.714565635,Calculate Land Development Areas,0.99901098,Decision Tree Classification,0.91490078,Mapping Land Cover,0.887142062,Land Cover Classification And Mapping,"{'prompt_tokens': 4012, 'completion_tokens': 6, 'total_tokens': 4018}",Mapping Land Cover,0.8871421813964844,Land Cover Classification And Mapping,0.714565634727478
1056,script_97250.txt,Function,Create image with agriculture and urban zones,Visualizing Land Cover,0.686483145,Filter Image Collection By Date And Region,0.99895066,Calculate Statistical Indicators Of Image Collection,0.86659497,Visualizing Land Cover,0.850008368,Land Cover Classification And Mapping,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}",Visualizing Land Cover,0.8500083684921265,Visualizing Land Cover,0.6864831447601318
1057,script_97250.txt,Function,Classify nightlights image into categorical values,Nighttime light data analysis,0.670252204,Convert Flood Detection Results To Vector Polygons,0.998805046,Visualize Data Using Specific Band Combinations,0.885700881,Classify Images Based On Training Data,0.869213521,Classification,"{'prompt_tokens': 4017, 'completion_tokens': 1, 'total_tokens': 4018}",Classify Images Based On Training Data,0.8692135214805603,Nighttime light data analysis,0.6702522039413452
1058,script_97250.txt,Function,Compute statistics on classified image using grouped reducer,Calculate Statistical Indicators Of Image Collection,0.713657975,Generate Visualizations And Statistical Charts For Classification Results,0.998923421,Create Median Composite Of Images,0.937366664,Calculate Statistical Indicators Of Image Collection,0.883757472,Statistics Calculation,"{'prompt_tokens': 4017, 'completion_tokens': 3, 'total_tokens': 4020}",Calculate Statistical Indicators Of Image Collection,0.883757472038269,Calculate Statistical Indicators Of Image Collection,0.7136579751968384
1059,script_97292.txt,Function,Filter image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.954644144,Filter Image Collection By Date And Boundaries,0.999695301,Filter Image Collection By Date And Boundaries,0.969162643,Filter Image Collection By Date And Boundaries,0.989712834,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4015, 'completion_tokens': 8, 'total_tokens': 4023}",Filter Image Collection By Date And Boundaries,0.9897128343582152,Filter Image Collection By Date And Boundaries,0.9546441435813904
1060,script_97292.txt,Function,Clip image to area of interest,Clip Images To A Specific Region,0.863819301,Clip Temperature Data To Area Of Interest,0.999390364,Clip Temperature Data To Area Of Interest,0.957352817,Clip Images To A Specific Region,0.94868052,Clip Images To A Specific Region,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}",Clip Images To A Specific Region,0.9486805200576782,Clip Images To A Specific Region,0.8638193011283875
1061,script_97292.txt,Function,Perform image segmentation,Image Segmentation,0.773607314,Image Segmentation,0.999689162,Generate Image Composites,0.934841037,Image Segmentation,0.942382395,Image Segmentation,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}",Image Segmentation,0.9423823952674866,Image Segmentation,0.7736073136329651
1062,script_97292.txt,Function,Compute per-cluster standard deviation,Compute Metric Within Clusters,0.740420461,Compute Median Of NDVI,0.999174058,Compute Median Of NDVI,0.902147472,Standard Deviation Calculation,0.853871107,Compute Metric Within Clusters,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Standard Deviation Calculation,0.8538711071014404,Compute Metric Within Clusters,0.7404204607009888
1063,script_97292.txt,Function,Compute cluster area and perimeter,Calculates Area,0.700654864,Compute Metric Within Clusters,0.998909891,Compute Metric Within Clusters,0.889838159,Compute Metric Within Clusters,0.874538243,Area Calculation,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Compute Metric Within Clusters,0.874538242816925,Calculates Area,0.7006548643112183
1064,script_97292.txt,Function,Compute cluster width and height,Compute Metric Within Clusters,0.696276665,Compute Metric Within Clusters,0.998797655,Compute Metric Within Clusters,0.906294882,Compute Metric Within Clusters,0.895187676,Cluster Analysis,"{'prompt_tokens': 4013, 'completion_tokens': 2, 'total_tokens': 4015}",Compute Metric Within Clusters,0.8951876759529114,Compute Metric Within Clusters,0.6962766647338867
1065,script_97292.txt,Function,Train classifier for land cover classification,Training And Sampling For Land Cover Classification,0.719189644,Training And Sampling For Land Cover Classification,0.999172986,Training CART Classifier,0.933113694,Trains And Applies Classifier,0.898314476,Classification And Machine Learning,"{'prompt_tokens': 4014, 'completion_tokens': 4, 'total_tokens': 4018}",Trains And Applies Classifier,0.8983144760131836,Training And Sampling For Land Cover Classification,0.7191896438598633
1066,script_97292.txt,Function,Classify objects using trained classifier,Classify Images Based On Trained Model,0.832897305,Evaluate Classifier Performance Using Confusion Matrix,0.999278963,Classify Images Based On Trained Model,0.951128006,Classify Images Based On Trained Model,0.903800428,Classification,"{'prompt_tokens': 4014, 'completion_tokens': 1, 'total_tokens': 4015}",Classify Images Based On Trained Model,0.9038004279136658,Classify Images Based On Trained Model,0.8328973054885864
1067,script_97292.txt,Function,Compute spectral angle between pixels and cluster means,Pixel Count Calculation,0.681402683,Performs Image Differencing To Compare Changes,0.998749137,Add Cloud Probability And Mask As Image Bands,0.857570648,Quantifying Pixels,0.857824445,Spectral Analysis,"{'prompt_tokens': 4016, 'completion_tokens': 3, 'total_tokens': 4019}",Quantifying Pixels,0.857824444770813,Pixel Count Calculation,0.6814026832580566
1068,script_97292.txt,Function,Find pixels with maximum spectral angle,Filtering Pixels,0.653226674,Filter Image Collection By Time,0.998696387,Calculate Data For Specific Spectral Bands,0.955063641,Quantifying Pixels,0.854688048,Spectral Angle Calculation,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}",Quantifying Pixels,0.8546880483627319,Filtering Pixels,0.6532265543937683
1069,script_97295.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,1.000000119,Filter Image Collection By Date,1.000000238,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}",Filter Image Collection By Date And Boundaries,0.9712509512901306,Filter Image Collection By Date And Region,0.8991712331771851
1070,script_97295.txt,Function,Filter image collection by region,Filter Image Collection By Region,0.966503084,Filter Image Collection By Region,1.0,Filter Image Collection By Region,1.000000238,Filter Image Collection By Region,0.994834781,Filter Image Collection By Region,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}",Filter Image Collection By Region,0.9948347806930542,Filter Image Collection By Region,0.9665030837059021
1071,script_97295.txt,Function,Join image collections by system:index,Merge And Sort Image Collections,0.736847878,Filter Image Collection By Date And Region,0.999124289,Remap Cluster Results To Simplified Classes,0.913268268,Generate Image Composites For Indices/Index,0.870518625,Temporal Collection Creation,"{'prompt_tokens': 4015, 'completion_tokens': 3, 'total_tokens': 4018}",Converts Joined Data To Image Collection,0.8646467328071594,Converts Joined Data To Image Collection,0.7151225209236145
1072,script_97295.txt,Function,Extract most likely class label,Exporting Classified Raster,0.605327606,Generate ColumnChart For Precipitation,0.998951197,Endmember extraction,0.929860294,Validating Classification,0.827245712,Classification,"{'prompt_tokens': 4013, 'completion_tokens': 1, 'total_tokens': 4014}",Validating Classification,0.8272457122802734,Exporting Classified Raster,0.6053276658058167
1073,script_97295.txt,Function,Create visualization with hillshade,Enhancing Image Visualization,0.674235404,Visualize NDVI And Date Information,0.999036312,Select Specific Bands From Images,0.938093305,Hillshade Generation,0.890864372,Hillshade Generation,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}",Hillshade Generation,0.8908642530441284,Enhancing Image Visualization,0.674235463142395
1074,script_97367.txt,Function,Acquiring Landsat TOA image collection,"Merge, Harmonize, And Standardize Landsat Image Collections",0.701134682,Mosaic Landsat Images,0.999087811,Identifying Water Body,0.902866006,Mosaic Landsat Images,0.853151083,Data Acquisition And Preprocessing,"{'prompt_tokens': 4016, 'completion_tokens': 6, 'total_tokens': 4022}",Mosaic Landsat Images,0.8531510829925537,"Merge, Harmonize, And Standardize Landsat Image Collections",0.7011346817016602
1075,script_97367.txt,Function,Computing cloud score and masking clouds,Cloud Score Computation,0.827876329,Cloud And Cloud Shadow Masking,0.999141634,Visualization And Output Generation,0.891026855,Cloud Score Computation,0.915400267,Computes Percentage Of Cloud Cover,"{'prompt_tokens': 4015, 'completion_tokens': 8, 'total_tokens': 4023}",Cloud Score Computation,0.9154002666473388,Cloud Score Computation,0.8278763294219971
1076,script_97367.txt,Function,Finding and masking dark outliers,Identify And Display Outlier Areas,0.750848532,Identify And Display Outlier Areas,0.99914819,Generating Histograms,0.895897806,Identify Outlier Areas,0.882075191,Threshold Application,"{'prompt_tokens': 4016, 'completion_tokens': 2, 'total_tokens': 4018}",Identify Outlier Areas,0.8820748925209045,Identify And Display Outlier Areas,0.7508485317230225
1077,script_97367.txt,Function,Projecting cloud and shadow masking,Cloud And Shade Masking,0.832241774,Cloud And Cloud Shadow Masking,0.999562263,Cloud And Shade Masking,0.934708297,Cloud And Shade Masking,0.941248059,Shadow Masking,"{'prompt_tokens': 4015, 'completion_tokens': 3, 'total_tokens': 4018}",Shadow Projection,0.9000546932220459,Shadow Masking,0.8163081407546997
1078,script_97367.txt,Function,Calculating NDVI,Compute Median Of NDVI,0.877925038,Seasonal NDVI Analysis,0.999420285,Gradient Calculation,0.937127352,Computes Normalized Difference Vegetation Index (NDVI),0.893216074,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 9, 'total_tokens': 4021}",Visualize NDVI Results,0.8916456699371338,Visualize NDVI Results,0.7631584405899048
1079,script_97371.txt,Function,Selecting landcover band,Select Land Cover Types,0.674648285,Mosaic Landsat Images,0.99874413,Identifying Water Body,0.947245359,Select Land Cover Types,0.889706254,'Select Land Cover Types',"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}",Select Land Cover Types,0.8897062540054321,Select Land Cover Types,0.6746482849121094
1080,script_97371.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.95044142,Filter Image Collection By Date,0.999742687,Filtering Training Data,0.93888098,Filter Image Collection By Date,0.992563486,Filter Image Collection By Date,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Filter Image Collection By Date And Boundaries,0.970089316368103,Filter Image Collection By Date And Boundaries,0.8980432152748108
1081,script_97371.txt,Function,Masking cloud and snow pixels,Cloud And Snow Masking,0.850559592,Cloud And Snow Masking,0.999342978,Cloud And Shade Masking,0.880084276,Image Cloud Masking,0.920828342,Cloud Filtering,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Image Cloud Masking,0.920828342437744,Image Cloud Masking,0.8201379776000977
1082,script_97371.txt,Function,Adding NDVI band,Add NDVI Band To Images,0.927549005,Add NDVI Band To Images,0.999358058,Addition Of Time Band,0.943984509,Add NDVI Band To Images,0.912500024,Add NDVI Band To Images,"{'prompt_tokens': 4012, 'completion_tokens': 6, 'total_tokens': 4018}",Add NDVI Band To Images,0.912500023841858,Add NDVI Band To Images,0.9275490045547485
1083,script_97371.txt,Function,Stratified sampling,Stratified Sampling,0.966131926,Stratified Sampling,1.000000119,Stratified Sampling,1.000000119,Stratified Sampling,0.973152637,Data Partitioning,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}",Sampling Image,0.830958366394043,Sampling Image,0.7313858866691589
1084,script_97371.txt,Function,Generating points,Random Point Generation,0.779598594,Buffering Points,0.99906069,Feature Importance Calculation,0.943945825,Random Point Generation,0.896226048,Vectorization,"{'prompt_tokens': 4011, 'completion_tokens': 2, 'total_tokens': 4013}",Endmember generation,0.8309732675552368,Generating Histograms,0.6869114637374878
1085,script_97371.txt,Function,Removing cloud and snow pixels,Image Cloud Removal,0.791512072,Cloud And Snow Masking,0.999210238,Cloud And Shadow Removal,0.873805881,Image Cloud Removal,0.90010637,Cloud Filtering,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Shadow Removal,0.8536063432693481,Clear Pixel Masking,0.696153461933136
1086,script_97371.txt,Function,Calculating NDVI time series,Generate Time Series Data For NDVI Changes,0.833096802,Seasonal NDVI Analysis,0.999236166,Error Matrix Computation,0.917830825,Generate Time Series Charts For NDVI,0.91586107,Temporal Analysis,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}",Generate Time Series Charts For NDVI,0.9158610701560974,Generate Time Series Charts For NDVI,0.8161497712135315
1087,script_97371.txt,Function,Exporting time series to CSV,Export Time Series Data,0.820756257,Reduce Image Collection To Minimum Value,0.998889506,Exporting Prediction Results,0.943918705,Export Time Series Data,0.937806368,Export Time Series Data,"{'prompt_tokens': 4014, 'completion_tokens': 4, 'total_tokens': 4018}",Export Time Series Data,0.9378063678741456,Export Time Series Data,0.8207563161849976
1088,script_97430.txt,Function,Filtering image collection by cloud probability,Filter Image Collection By Cloud Coverage,0.850322008,Filter Image Collection By Cloud Coverage,0.999544859,Filter Image Collection By Cloud Coverage,0.935396194,Filter Image Collection By Cloud Coverage,0.945940614,Filter Image Collection By Cloud Coverage,"{'prompt_tokens': 4015, 'completion_tokens': 7, 'total_tokens': 4022}",Filter Image Collection By Cloud Coverage,0.9459406137466432,Filter Image Collection By Cloud Coverage,0.8503220081329346
1089,script_97430.txt,Function,Adding cloud probability bands to images,Add Cloud Probability And Mask As Image Bands,0.887385368,Add Cloud Probability And Mask As Image Bands,0.999264717,Generate Time Series Charts Of Cloud Scores,0.916456878,Add Cloud Probability And Mask As Image Bands,0.943262577,Add Cloud Cover Percentage Band,"{'prompt_tokens': 4014, 'completion_tokens': 7, 'total_tokens': 4021}",Image Cloud Masking,0.8886051177978516,Image Band Addition,0.7913931608200073
1090,script_97430.txt,Function,Identifying cloud shadows,Shadow Detection,0.814149797,Cloud And Shadow Removal,0.999069333,Brightness Calculation,0.953245103,Cloud And Cloud Shadow Masking,0.897551775,Shadow Masking,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}",Shadow Detection,0.8806291818618774,Shadow Detection,0.814149796962738
1091,script_97430.txt,Function,Applying cloud shadow mask,Cloud And Cloud Shadow Masking,0.825597763,Image Cloud Masking,0.999322772,Applying Mean Filter To Image,0.921428919,Cloud And Cloud Shadow Masking,0.921649635,Shadow Masking,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}",Image Cloud Masking,0.8874034881591797,Shadow Masking,0.8164519667625427
1092,script_97430.txt,Function,Calculating vegetation indices,Vegetation Indices/Index Calculation,0.900021911,Add Vegetation Indices,0.999525785,Estimating Soil Properties,0.954576492,Vegetation Indices/Index Calculation,0.940475702,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 9, 'total_tokens': 4021}",Vegetation Indices/Index Calculation,0.9404757022857666,Vegetation Indices/Index Calculation,0.9000219106674194
1093,script_97431.txt,Function,Filtering image collection by cloud cover,Filter Image Collection By Cloud Coverage,0.926324844,Filter Image Collection By Cloud Coverage,0.999663949,Filter Image Collection By Cloud Coverage,0.942290723,Filter Image Collection By Cloud Coverage,0.984700799,Filter Image Collection By Cloud Coverage,"{'prompt_tokens': 4015, 'completion_tokens': 7, 'total_tokens': 4022}",Filter Image Collection By Cloud Coverage,0.9847007989883424,Filter Image Collection By Cloud Coverage,0.9263248443603516
1094,script_97431.txt,Function,Calculating MNDWI index,Calculates Modified Normalized Difference Water Index (MNDWI),0.830962658,Image Index Calculation,0.998958468,Calculate Temporal Spectral Indices,0.942512751,Geometric Index Calculation,0.900415123,Calculates Modified Normalized Difference Water Index (MNDWI),"{'prompt_tokens': 4014, 'completion_tokens': 14, 'total_tokens': 4028}",Geometric Index Calculation,0.9004151225090027,Calculates Modified Normalized Difference Water Index (MNDWI),0.8309626579284668
1095,script_97431.txt,Function,Applying cloud score algorithm,Cloud Score Computation,0.871716261,Cloud Score Computation,0.999437928,Applying Mean Filter To Image,0.933084011,Cloud Score Computation,0.958574772,Computes Percentage Of Cloud Cover,"{'prompt_tokens': 4013, 'completion_tokens': 8, 'total_tokens': 4021}",Cloud Score Computation,0.9585747718811036,Cloud Score Computation,0.8717162609100342
1096,script_97431.txt,Function,Masking cloud pixels,Image Cloud Masking,0.870433092,Image Cloud Masking,0.999579072,Quantifying Pixels,0.920547783,Image Cloud Masking,0.941338539,Image Cloud Masking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}",Image Cloud Masking,0.9413385391235352,Image Cloud Masking,0.8704330921173096
1097,script_97431.txt,Function,Computing quality mosaic,Quality Mosaic Generation,0.757142425,Building Annual Mosaic Collection,0.999041975,Quality Mosaic Generation,0.949482799,Quality Mosaic Generation,0.907425046,Quality Mosaic Generation,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}",Quality Mosaic Generation,0.907425045967102,Quality Mosaic Generation,0.7571424245834351
1098,script_97431.txt,Function,Computing median image,Create Median Composite Of Images,0.827635527,Image Stretching,0.999122262,Reflectance Value Scaling,0.911961555,Create Median Composite Of Images,0.933830798,"Maximum, Minimum And Mean Statistical Analysis","{'prompt_tokens': 4011, 'completion_tokens': 7, 'total_tokens': 4018}",Calculates Median Values,0.8711795806884766,Applying Mean Filter To Image,0.7810887098312378
1099,script_97446.txt,Function,Filtering image collection by date and cloud percentage,Filter Image Collection By Cloud Coverage,0.821478844,Filter Image Collection By Date And Boundaries,0.999459147,Filter Image Collection By Date And Boundaries,0.869311571,Filter Image Collection By Cloud Coverage,0.940834224,Filter Image Collection By Date And Cloud Cover,"{'prompt_tokens': 4017, 'completion_tokens': 8, 'total_tokens': 4025}",Filter Image Collection By Cloud Coverage,0.9408342242240906,Filter Image Collection By Cloud Coverage,0.8214788436889648
1100,script_97446.txt,Function,Masking clouds and cirrus from images,Image Cloud Masking,0.817158699,Filter And Process Images For Water Detection,0.999091685,Stacking Multiple Images,0.880391777,Image Cloud Masking,0.940173745,Image Cloud Masking,"{'prompt_tokens': 4016, 'completion_tokens': 4, 'total_tokens': 4020}",Image Cloud Masking,0.9401737451553344,Image Cloud Masking,0.8171586990356445
1101,script_97446.txt,Function,Calculating median of image collection,Calculates Median Of Image Collection,0.952441394,Calculates Median Of Image Collection,0.99979943,Calculate Tree Cover Area,0.937955797,Calculates Median Of Image Collection,0.973394215,Computes Median Values,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Calculates Median Values,0.8940310478210449,Calculate Statistical Indicators Of Image Collection,0.8178673386573792
1102,script_97446.txt,Function,Downloading image as GeoTIFF,Export Geospatial Data,0.622880816,Image Convolution,0.999014556,Exporting Prediction Results,0.912694812,Export Geospatial Data,0.820347667,Import/Load Data,"{'prompt_tokens': 4014, 'completion_tokens': 4, 'total_tokens': 4018}",Export Geospatial Data,0.8203476667404175,Export Geospatial Data,0.6228808164596558
1103,script_97475.txt,Function,Masking clouds from Sentinel-2 images,Image Cloud Masking,0.790044785,Clip Images To Specific Geographic Boundaries,0.99900949,Filtering Precipitation Data,0.818136096,Image Cloud Masking,0.926128328,Image Cloud Masking,"{'prompt_tokens': 4017, 'completion_tokens': 4, 'total_tokens': 4021}",Image Cloud Masking,0.9261283278465272,Image Cloud Masking,0.7900447845458984
1104,script_97475.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.947230577,Filter Image Collection By Date And Boundaries,0.999483347,Filter Image Collection By Date And Boundaries,0.893042564,Filter Image Collection By Date And Boundaries,0.98748827,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}",Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
1105,script_97475.txt,Function,Calculating median of image collection,Calculates Median Of Image Collection,0.952441394,Calculates Median Of Image Collection,0.99979943,Calculate Tree Cover Area,0.937955797,Calculates Median Of Image Collection,0.973394215,Computes Median Values,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Calculates Median Values,0.8940310478210449,Calculate Statistical Indicators Of Image Collection,0.8178673386573792
1106,script_97475.txt,Function,Generating slope and aspect from DEM,Visualize Elevation Data (DEM),0.673109591,Calculate dNBR For Fire Severity,0.998499274,Compute Emissivity From Vegetation Fraction,0.860999525,Terrain Slope Calculation,0.869223595,Elevation slope calculation,"{'prompt_tokens': 4016, 'completion_tokens': 5, 'total_tokens': 4021}",Terrain Slope Calculation,0.8692235946655273,Visualize Elevation Data (DEM),0.6731095910072327
1107,script_97475.txt,Function,"Stacking DEM, slope, and aspect with imagery",Image Stacking,0.778626084,Compute Difference Between Pre- And Post-Fire NBR,0.998491824,Add Cloud Probability And Mask As Image Bands,0.819095969,Visualize Elevation Data (DEM),0.876277864,Data Fusion,"{'prompt_tokens': 4020, 'completion_tokens': 2, 'total_tokens': 4022}",Visualize Elevation Data (DEM),0.8762778639793396,Image Stretching,0.6929676532745361
1108,script_97475.txt,Function,Training unsupervised classification model,Unsupervised Learning,0.82191366,Visualize NDVI And Date Information,0.998961687,Training Data Creation,0.93746841,Unsupervised Learning,0.901191413,Unsupervised Classification,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}",Unsupervised Learning,0.9011914134025574,Unsupervised Learning,0.8219136595726013
1109,script_97475.txt,Function,Applying classification model to image,Fit Model To Image Collection,0.765812039,Classify Images Based On Trained Model,0.998977005,Applying Mean Filter To Image,0.963105142,Classify Images Based On Trained Model,0.941592455,Classification,"{'prompt_tokens': 4014, 'completion_tokens': 1, 'total_tokens': 4015}",Classify Images Based On Trained Model,0.9415924549102784,Fit Model To Image Collection,0.7658120393753052
1110,script_97475.txt,Function,Generating cluster means and frequency histogram,Generating Histograms,0.776883185,Visualize NDVI And Date Information,0.999124765,Calculate Normalized Difference And Other Indices,0.88441503,Generating Histograms,0.903843403,Generating Histograms,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}",Generating Histograms,0.903843343257904,Generating Histograms,0.7768833041191101
1111,script_97475.txt,Function,Plotting scatter plots of training points and cluster means,Generate And Display A Scatter Plot,0.7110852,Generate Time Series Charts Of Cloud Scores,0.998950362,Calculate Median Filtering And Smoothing,0.857607603,Generate And Display A Scatter Plot,0.842516184,Cluster Analysis,"{'prompt_tokens': 4018, 'completion_tokens': 2, 'total_tokens': 4020}",Generate And Display A Scatter Plot,0.8425161838531494,Generate And Display A Scatter Plot,0.7110852003097534
1112,script_97475.txt,Function,Plotting signature plots for each spectral cluster,Generate Spectral Signature Chart,0.731680095,Computes Percentage Of Cloud Cover,0.998973131,Calculate Data For Specific Spectral Bands,0.910438776,Generate Spectral Signature Chart,0.853241742,Generate Spectral Signature Chart,"{'prompt_tokens': 4016, 'completion_tokens': 5, 'total_tokens': 4021}",Generate Spectral Signature Chart,0.8532417416572571,Generate Spectral Signature Chart,0.7316800951957703
1113,script_97477.txt,Function,Filtering cloud cover from Landsat 8 images,Filter Images By Cloud Cover,0.795938849,Filter Images By Cloud Cover,0.999229729,Filtering Soil Moisture Data,0.912354589,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.9425506,Filter Image Collection By Cloud Coverage,"{'prompt_tokens': 4018, 'completion_tokens': 7, 'total_tokens': 4025}",Filter Images By Cloud Cover,0.9333981275558472,Filter Images By Cloud Cover,0.7959390878677368
1114,script_97477.txt,Function,Clipping images to Oneida Lake ROI,Clip Images To A Specific Region,0.665806711,Clip Images To A Specific Region,0.998205543,Remapping,0.910595179,Clip Images To A Specific Region,0.872257948,Clip Images To A Specific Region,"{'prompt_tokens': 4017, 'completion_tokens': 6, 'total_tokens': 4023}",Clip Images To A Specific Region,0.8722579479217529,Clip Images To A Specific Region,0.6658067107200623
1115,script_97477.txt,Function,Computing NDVI,Compute Median Of NDVI,0.859711528,Visualize NDVI Results,0.999030828,Data Partitioning,0.918494999,Computes Normalized Difference Vegetation Index (NDVI),0.894405901,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 9, 'total_tokens': 4020}",Visualize NDVI Results,0.8877166509628296,Visualize NDVI Results,0.7796868085861206
1116,script_97477.txt,Function,Computing EVI,Accumulating EVI Anomalies,0.767108202,Threshold Computation,0.998746514,Data Filtering,0.937171459,Accumulating EVI Anomalies,0.879599452,Spectral Index Computation,"{'prompt_tokens': 4011, 'completion_tokens': 5, 'total_tokens': 4016}",Entropy Computation,0.8573054671287537,Estimation,0.6502974033355713
1117,script_97477.txt,Function,Computing SABI,Spectral Index Computation,0.592637777,Threshold Computation,0.998645782,Data Filtering,0.892866492,Spectral Index Computation,0.810338616,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 9, 'total_tokens': 4020}",Spectral Index Computation,0.8103386163711548,Spectral Index Computation,0.5926377773284912
1118,script_97479.txt,Function,Filter image collection by date range,Filter Image Collection By Date,0.91971612,Filter Image Collection By Date,0.999755979,Filter Image Collection By Date,0.964051843,Filter Image Collection By Date,0.983071208,Filter Image Collection By Date And Region,"{'prompt_tokens': 4014, 'completion_tokens': 7, 'total_tokens': 4021}",Filter Image Collection By Date And Boundaries,0.9756873846054076,Filter Image Collection By Date And Region,0.8817877769470215
1119,script_97479.txt,Function,Filter image collection by geography,Filter Image Collection By Region,0.876699567,Filter Image Collection By Region,0.999634624,Filter Image Collection By Region,0.949519634,Filter Image Collection By Region,0.966268182,Filter Image Collection By Region,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Filter Image Collection By Region,0.9662681818008424,Filter Image Collection By Region,0.8766995668411255
1120,script_97479.txt,Function,Apply cloud filter mask,Cloud And Water Masking,0.760817468,Apply Gamma MAP Filter,0.999301791,Apply Gamma MAP Filter,0.941764712,Cloud Filtering,0.921475649,Image Cloud Masking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}",Cloud Filtering,0.9214756488800048,Image Cloud Masking,0.7509000897407532
