ID,Script_ID,Entity_Type,Value,Snippet,Name,Provider,Tags,DOI,Best_Snippet,Best_Name,Best_Provider,Best_Tags,Best_DOI
543,script_97211.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
544,script_97212.txt,Datasource,users/efafernandes_FCT-UNL/ICNF_AArdida/ICNF_AArdida_2016,,,,,,,users/efafernandes_FCT-UNL/ICNF_AArdida/,,ICNF_AArdida_2016,
545,script_97212.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
546,script_97212.txt,Datasource,ESA/GLOBCOVER_L4_200901_200912_V2_3,ESA/GLOBCOVER_L4_200901_200912_V2_3,GlobCover: Global Land Cover Map,ESA,"esa, landcover",,ESA/GLOBCOVER_L4_200901_200912_V2_3,GlobCover: Global Land Cover Map,ESA,"esa, landcover",
547,script_97250.txt,Datasource,users/ujavalgandhi/public/soi_india_boundary,,,,,,,users/ujavalgandhi/public/,,soi_india_boundary,
548,script_97250.txt,Datasource,NOAA/DMSP-OLS/NIGHTTIME_LIGHTS,NOAA/DMSP-OLS/NIGHTTIME_LIGHTS,"DMSP OLS: Nighttime Lights Time Series Version 4, Defense Meteorological Program Operational Linescan System","Earth Observation Group, Payne Institute for Public Policy, Colorado School of Mines","dmsp, eog, imagery, lights, nighttime, ols, visible, yearly",,NOAA/DMSP-OLS/NIGHTTIME_LIGHTS,"DMSP OLS: Nighttime Lights Time Series Version 4, Defense Meteorological Program Operational Linescan System","Earth Observation Group, Payne Institute for Public Policy, Colorado School of Mines","dmsp, eog, imagery, lights, nighttime, ols, visible, yearly",
549,script_97250.txt,Datasource,MODIS/006/MCD12Q1,MODIS/061/MCD12Q1,MCD12Q1.061 MODIS Land Cover Type Yearly Global 500m,NASA LP DAAC at the USGS EROS Center,"landcover, modis, nasa, usgs, yearly",https://doi.org/10.5067/MODIS/MCD12Q1.061,MODIS/061/MCD12Q1,MCD12Q1.061 MODIS Land Cover Type Yearly Global 500m,NASA LP DAAC at the USGS EROS Center,"landcover, modis, nasa, usgs, yearly",https://doi.org/10.5067/MODIS/MCD12Q1.061
550,script_97292.txt,Datasource,USDA/NAIP/DOQQ,USDA/NAIP/DOQQ,NAIP: National Agriculture Imagery Program,"USDA Farm Production and Conservation - Business Center, Geospatial Enterprise Operations","agriculture, highres, imagery, usda",,USDA/NAIP/DOQQ,NAIP: National Agriculture Imagery Program,"USDA Farm Production and Conservation - Business Center, Geospatial Enterprise Operations","agriculture, highres, imagery, usda",
551,script_97292.txt,Datasource,USDA/NASS/CDL/2016,USDA/NASS/CDL,USDA NASS Cropland Data Layers,USDA National Agricultural Statistics Service,"cropland, landcover, usda",,USDA/NASS/CDL,USDA NASS Cropland Data Layers,USDA National Agricultural Statistics Service,"cropland, landcover, usda",
552,script_97295.txt,Datasource,GOOGLE/DYNAMICWORLD/V1,GOOGLE/DYNAMICWORLD/V1,Dynamic World V1,World Resources Institute,"global, google, landcover, landuse, nrt, sentinel2-derived",https://doi.org/10.1038/s41597-022-01307-4,GOOGLE/DYNAMICWORLD/V1,Dynamic World V1,World Resources Institute,"global, google, landcover, landuse, nrt, sentinel2-derived",https://doi.org/10.1038/s41597-022-01307-4
553,script_97295.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
554,script_97367.txt,Datasource,FAO/GAUL/2015/level0,FAO/GAUL/2015/level0,"FAO GAUL: Global Administrative Unit Layers 2015, Country Boundaries",FAO UN,"borders, countries, fao, gaul, un",,FAO/GAUL/2015/level0,"FAO GAUL: Global Administrative Unit Layers 2015, Country Boundaries",FAO UN,"borders, countries, fao, gaul, un",
555,script_97367.txt,Datasource,LANDSAT/LT4_L1T_TOA,LANDSAT/LT04/C02/T2_TOA,USGS Landsat 4 TM Collection 2 Tier 2 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",,LANDSAT/LT04/C02/T2_TOA,USGS Landsat 4 TM Collection 2 Tier 2 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",
556,script_97367.txt,Datasource,LANDSAT/LT5_L1T_TOA,LANDSAT/LT05/C02/T2_TOA,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",,LANDSAT/LT05/C02/T2_TOA,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",
557,script_97367.txt,Datasource,LANDSAT/LC8_L1T_TOA,LANDSAT/LC08/C02/T2_TOA,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",,LANDSAT/LC08/C02/T2_TOA,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
558,script_97367.txt,Datasource,LANDSAT/LE7_L1T_TOA,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",,LANDSAT/LE07/C02/T2_TOA,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
559,script_97371.txt,Datasource,FAO/GAUL/2015/level1,FAO/GAUL/2015/level1,"FAO GAUL: Global Administrative Unit Layers 2015, First-Level Administrative Units",FAO UN,"borders, departments, fao, gaul, provinces, states, un",,FAO/GAUL/2015/level1,"FAO GAUL: Global Administrative Unit Layers 2015, First-Level Administrative Units",FAO UN,"borders, departments, fao, gaul, provinces, states, un",
560,script_97371.txt,Datasource,USGS/GFSAD1000_V0,USGS/GFSAD1000_V1,"GFSAD1000: Cropland Extent 1km Multi-Study Crop Mask, Global Food-Support Analysis Data",Global Food Security-support Analysis Data at 30m Project (GFSAD30),"crop, cropland, landcover, usgs",,USGS/GFSAD1000_V1,"GFSAD1000: Cropland Extent 1km Multi-Study Crop Mask, Global Food-Support Analysis Data",Global Food Security-support Analysis Data at 30m Project (GFSAD30),"crop, cropland, landcover, usgs",
561,script_97371.txt,Datasource,COPERNICUS/S2_SR,COPERNICUS/S2_SR,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, reflectance, sentinel, sr",,COPERNICUS/S2_SR,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, reflectance, sentinel, sr",
562,script_97430.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",
563,script_97430.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
564,script_97431.txt,Datasource,users/eggenm/chad_rivers,,,,,,,users/eggenm/,,chad_rivers,
565,script_97431.txt,Datasource,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
566,script_97446.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
567,script_97475.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
568,script_97475.txt,Datasource,USGS/NED,USGS/GMTED2010,GMTED2010: Global Multi-resolution Terrain Elevation Data 2010,USGS,"dem, elevation, geophysical, srtm, topography, usgs",,USGS/GMTED2010,GMTED2010: Global Multi-resolution Terrain Elevation Data 2010,USGS,"dem, elevation, geophysical, srtm, topography, usgs",
569,script_97477.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
570,script_97479.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
571,script_97507.txt,Datasource,TIGER/2018/Counties,TIGER/2018/Counties,TIGER: US Census Counties 2018,United States Census Bureau,"census, county, tiger, us",,TIGER/2018/Counties,TIGER: US Census Counties 2018,United States Census Bureau,"census, county, tiger, us",
572,script_97507.txt,Datasource,LANDSAT/LC08/C02/T1_L2,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",
573,script_97508.txt,Datasource,LANDSAT/LC08/C02/T1_L2,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",
574,script_97508.txt,Datasource,LANDSAT/LC08/C02/T1_L2/LC08_043034_20190715,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",
575,script_97509.txt,Datasource,LANDSAT/LC08/C01/T1_SR/LC08_045033_20170925,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",
576,script_97509.txt,Datasource,LANDSAT/LC08/C01/T1_SR/LC08_045033_20180928,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",
577,script_97510.txt,Datasource,LANDSAT/LC08/C01/T1_SR/LC08_045033_20170925,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",
578,script_97510.txt,Datasource,LANDSAT/LC08/C01/T1_SR/LC08_045033_20180928,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",
579,script_97512.txt,Datasource,LANDSAT/LC08/C01/T1_SR/LC08_045033_20170925,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",
580,script_97512.txt,Datasource,LANDSAT/LC08/C01/T1_SR/LC08_045033_20180928,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",
581,script_97512.txt,Datasource,users/cade/ca_MendocinoComplex,,,,,,,users/cade/,,ca_MendocinoComplex,
582,script_97538.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
583,script_97539.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
584,script_97582.txt,Datasource,users/avaise99/KP_Boundary,,,,,,,users/avaise99/,,KP_Boundary,
585,script_97582.txt,Datasource,LANDSAT/LC08/C02/T1_TOA,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
586,script_97609.txt,Datasource,users/eijulio/valles_altos_estados,,,,,,,users/eijulio/,,valles_altos_estados,
587,script_97609.txt,Datasource,FAO/GAUL_SIMPLIFIED_500m/2015/level2,FAO/GAUL_SIMPLIFIED_500m/2015/level2,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",FAO UN,"borders, county, districts, fao, gaul, un",,FAO/GAUL_SIMPLIFIED_500m/2015/level2,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",FAO UN,"borders, county, districts, fao, gaul, un",
588,script_97609.txt,Datasource,ECMWF/ERA5/DAILY,ECMWF/ERA5/DAILY,ERA5 Daily Aggregates - Latest Climate Reanalysis Produced by ECMWF / Copernicus Climate Change Service,ECMWF / Copernicus Climate Change Service,"climate, copernicus, dewpoint, ecmwf, era5, precipitation, pressure, reanalysis, surface, temperature, wind",,ECMWF/ERA5/DAILY,ERA5 Daily Aggregates - Latest Climate Reanalysis Produced by ECMWF / Copernicus Climate Change Service,ECMWF / Copernicus Climate Change Service,"climate, copernicus, dewpoint, ecmwf, era5, precipitation, pressure, reanalysis, surface, temperature, wind",
589,script_97609.txt,Datasource,UCSB-CHG/CHIRPS/PENTAD,UCSB-CHG/CHIRPS/PENTAD,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),UCSB/CHG,"chg, climate, geophysical, precipitation, ucsb, weather",,UCSB-CHG/CHIRPS/PENTAD,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),UCSB/CHG,"chg, climate, geophysical, precipitation, ucsb, weather",
590,script_97610.txt,Datasource,ECMWF/ERA5/DAILY,ECMWF/ERA5/DAILY,ERA5 Daily Aggregates - Latest Climate Reanalysis Produced by ECMWF / Copernicus Climate Change Service,ECMWF / Copernicus Climate Change Service,"climate, copernicus, dewpoint, ecmwf, era5, precipitation, pressure, reanalysis, surface, temperature, wind",,ECMWF/ERA5/DAILY,ERA5 Daily Aggregates - Latest Climate Reanalysis Produced by ECMWF / Copernicus Climate Change Service,ECMWF / Copernicus Climate Change Service,"climate, copernicus, dewpoint, ecmwf, era5, precipitation, pressure, reanalysis, surface, temperature, wind",
591,script_97610.txt,Datasource,FAO/GAUL_SIMPLIFIED_500m/2015/level2,FAO/GAUL_SIMPLIFIED_500m/2015/level2,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",FAO UN,"borders, county, districts, fao, gaul, un",,FAO/GAUL_SIMPLIFIED_500m/2015/level2,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",FAO UN,"borders, county, districts, fao, gaul, un",
592,script_97622.txt,Datasource,users/eikhaingzinthan72019/gadm36_MMR_1,,,,,,,users/eikhaingzinthan72019/,,gadm36_MMR_1,
593,script_97622.txt,Datasource,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
594,script_97651.txt,Datasource,LANDSAT/LE07/C01/T1_SR,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",
595,script_97683.txt,Datasource,NOAA/VIIRS/DNB/MONTHLY_V1/VCMCFG,NOAA/VIIRS/DNB/MONTHLY_V1/VCMCFG,VIIRS Nighttime Day/Night Band Composites Version 1,"Earth Observation Group, Payne Institute for Public Policy, Colorado School of Mines","dnb, eog, lights, monthly, nighttime, noaa, viirs, visible",,NOAA/VIIRS/DNB/MONTHLY_V1/VCMCFG,VIIRS Nighttime Day/Night Band Composites Version 1,"Earth Observation Group, Payne Institute for Public Policy, Colorado School of Mines","dnb, eog, lights, monthly, nighttime, noaa, viirs, visible",
596,script_97683.txt,Datasource,VITO/PROBAV/C1/S1_TOC_100M,VITO/PROBAV/C1/S1_TOC_100M,PROBA-V C1 Top Of Canopy Daily Synthesis 100m,Vito / ESA,"esa, multispectral, nir, proba, probav, swir, vito",,VITO/PROBAV/C1/S1_TOC_100M,PROBA-V C1 Top Of Canopy Daily Synthesis 100m,Vito / ESA,"esa, multispectral, nir, proba, probav, swir, vito",
597,script_97683.txt,Datasource,NOAA/VIIRS/001/VNP09GA,NOAA/VIIRS/001/VNP09GA,VNP09GA: VIIRS Surface Reflectance Daily 500m and 1km,NASA LP DAAC at the USGS EROS Center,"daily, nasa, noaa, npp, reflectance, sr, viirs",https://doi.org/10.5067/VIIRS/VNP09GA.001,NOAA/VIIRS/001/VNP09GA,VNP09GA: VIIRS Surface Reflectance Daily 500m and 1km,NASA LP DAAC at the USGS EROS Center,"daily, nasa, noaa, npp, reflectance, sr, viirs",https://doi.org/10.5067/VIIRS/VNP09GA.001
598,script_97683.txt,Datasource,MODIS/006/MCD43A1,MODIS/061/MCD43A1,MCD43A1.061 MODIS BRDF-Albedo Model Parameters Daily 500m,NASA LP DAAC at the USGS EROS Center,"albedo, brdf, daily, global, modis, nasa, reflectance, usgs",https://doi.org/10.5067/MODIS/MCD43A1.061,MODIS/061/MCD43A1,MCD43A1.061 MODIS BRDF-Albedo Model Parameters Daily 500m,NASA LP DAAC at the USGS EROS Center,"albedo, brdf, daily, global, modis, nasa, reflectance, usgs",https://doi.org/10.5067/MODIS/MCD43A1.061
599,script_97683.txt,Datasource,ASTER/AST_L1T_003,ASTER/AST_L1T_003,ASTER L1T Radiance,NASA LP DAAC at the USGS EROS Center,"aster, imagery, nasa, nir, radiance, swir, terra, thermal, toa, usgs",https://doi.org/10.5067/ASTER/AST_L1T.003,ASTER/AST_L1T_003,ASTER L1T Radiance,NASA LP DAAC at the USGS EROS Center,"aster, imagery, nasa, nir, radiance, swir, terra, thermal, toa, usgs",https://doi.org/10.5067/ASTER/AST_L1T.003
600,script_97683.txt,Datasource,LANDSAT/LT04/C01/T1_TOA,LANDSAT/LT04/C02/T1_TOA,USGS Landsat 4 TM Collection 2 Tier 1 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",,LANDSAT/LT04/C02/T1_TOA,USGS Landsat 4 TM Collection 2 Tier 1 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",
601,script_97683.txt,Datasource,LANDSAT/LT05/C01/T1_TOA,LANDSAT/LT05/C02/T1_TOA,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",,LANDSAT/LT05/C02/T1_TOA,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,USGS/Google,"global, landsat, toa, usgs",
602,script_97683.txt,Datasource,LANDSAT/LE07/C01/T1_TOA,LANDSAT/LE07/C02/T1_TOA,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",,LANDSAT/LE07/C02/T1_TOA,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
603,script_97683.txt,Datasource,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
604,script_97683.txt,Datasource,COPERNICUS/S3/OLCI,COPERNICUS/S3/OLCI,Sentinel-3 OLCI EFR: Ocean and Land Color Instrument Earth Observation Full Resolution,European Union/ESA/Copernicus,"copernicus, esa, eu, radiance, sentinel, toa",,COPERNICUS/S3/OLCI,Sentinel-3 OLCI EFR: Ocean and Land Color Instrument Earth Observation Full Resolution,European Union/ESA/Copernicus,"copernicus, esa, eu, radiance, sentinel, toa",
605,script_97683.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
606,script_97700.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
607,script_97700.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
608,script_97704.txt,Datasource,NOAA/NGDC/ETOPO1,NOAA/NGDC/ETOPO1,ETOPO1: Global 1 Arc-Minute Elevation,NOAA,"bedrock, dem, elevation, geophysical, ice, noaa, topography",https://doi.org/10.7289/V5C8276M,NOAA/NGDC/ETOPO1,ETOPO1: Global 1 Arc-Minute Elevation,NOAA,"bedrock, dem, elevation, geophysical, ice, noaa, topography",https://doi.org/10.7289/V5C8276M
609,script_97704.txt,Datasource,NASA/ASTER_GED/AG100_003,NASA/ASTER_GED/AG100_003,AG100: ASTER Global Emissivity Dataset 100-meter V003,NASA LP DAAC at the USGS EROS Center,"aster, elevation, emissivity, geophysical, infrared, jpl, lst, nasa, ndvi, temperature, thermal",https://doi.org/10.5067/COMMUNITY/ASTER_GED/AG100.003,NASA/ASTER_GED/AG100_003,AG100: ASTER Global Emissivity Dataset 100-meter V003,NASA LP DAAC at the USGS EROS Center,"aster, elevation, emissivity, geophysical, infrared, jpl, lst, nasa, ndvi, temperature, thermal",https://doi.org/10.5067/COMMUNITY/ASTER_GED/AG100.003
