ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
673,script_62526.txt,Function,Calculating water area using NDWI index,Calculates Normalized Difference Water Index (NDWI),0.9089902639389038,Calculates Normalized Difference Water Index (NDWI),0.8224955797195435
674,script_62526.txt,Function,Creating time series chart of water area,Generate Time Series Charts Of Water Area,0.9701926708221436,Generate Time Series Charts Of Water Area,0.9351269006729126
675,script_65671.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
676,script_65671.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
677,script_65671.txt,Function,Median computation,Calculates Median Values,0.9291179180145264,Calculates Median Values,0.7957658767700195
678,script_65671.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
679,script_65671.txt,Function,Table exporting,Export Processed Data,0.8773970603942871,Export Processed Data,0.7082371115684509
680,script_67562.txt,Function,Remove cloud from image,Image Cloud Removal,0.9518028497695924,Image Cloud Removal,0.8708781599998474
681,script_67562.txt,Function,Scale image,Image Scaling,0.9569092988967896,Image Scaling,0.8735711574554443
682,script_67562.txt,Function,Calculate NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.8919277191162109,Compute Median Of NDVI,0.8831172585487366
683,script_67562.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.926571488380432,Calculates Normalized Difference Water Index (NDWI),0.8122676610946655
684,script_67562.txt,Function,Calculate NDBI,Calculate Normalized Difference Water Body Index (NDWBI),0.8971333503723145,Calculate Normalized Difference Water Body Index (NDWBI),0.7441322207450867
685,script_67562.txt,Function,Generate DEM,Select DEM,0.9238073825836182,Select DEM,0.7986676692962646
686,script_67562.txt,Function,Clip image to ROI,Clip Images To A Specific Region,0.9129961729049684,Select And Clip Image,0.7458372116088867
687,script_71184.txt,Function,Cloud scoring,Cloud Score Computation,0.9053526520729064,Cloud Score Computation,0.8812495470046997
688,script_71184.txt,Function,MNDWI calculation,Calculates Modified Normalized Difference Water Index (MNDWI),0.8762588500976562,Calculates Modified Normalized Difference Water Index (MNDWI),0.8160156011581421
689,script_71184.txt,Function,Image filtering,Filter Images,0.9644411206245422,Filter Images,0.8682696223258972
690,script_71184.txt,Function,Cloud filling,Cloud Filtering,0.8702011704444885,Mapping Cloud Cover,0.7577537298202515
691,script_72.txt,Function,Buffering geometry,Buffering Geometries,0.9686712026596068,Buffering Geometries,0.9508763551712036
692,script_72.txt,Function,Filtering feature collection,Filter Feature Collection,0.980251669883728,Filter Feature Collection,0.8986842632293701
693,script_72.txt,Function,Running LandTrendr temporal segmentation,Temporal Data Filtering,0.8410636186599731,Temporal Data Filtering,0.6780139207839966
694,script_72.txt,Function,Building spectral response collection,Generate Spectral Signature Chart,0.8499574661254883,Sample Collection,0.629149854183197
695,script_72.txt,Function,Calculating NBR index,Calculate Normalized Difference Water Body Index (NDWBI),0.8895074129104614,Calculate NBR for Post-Fire Image,0.7701517343521118
696,script_72.txt,Function,Fitting LandTrendr model,Validating The Model,0.8157073259353638,Terrain Flattening,0.6872485876083374
697,script_72.txt,Function,Converting LT fit output,Performs Linear Fits,0.8440007567405701,Performs Linear Fits,0.6803414225578308
698,script_72.txt,Function,Getting change map layers,Layer Addition To Map,0.8533334136009216,Layer Addition To Map,0.727338969707489
699,script_72.txt,Function,Exporting image to asset,Export Selected Image,0.8997725248336792,Export Selected Image,0.7568873167037964
700,script_75448.txt,Function,Filter image collection by bound,Filter Image Collection By Bounds,0.956040620803833,Filter Image Collection By Bounds,0.9206176996231079
701,script_75448.txt,Function,Generate annual composite images,Creating Annual Composite,0.9282522201538086,Creating Annual Composite,0.8449432253837585
702,script_75448.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.926571488380432,Calculates Normalized Difference Water Index (NDWI),0.8122676610946655
703,script_75448.txt,Function,Segment with Otsu method,Otsu Thresholding,0.8228878378868103,Otsu Thresholding,0.7120836973190308
704,script_75448.txt,Function,Calculate area of segmented waterbody,Water body Area Calculation,0.9596064686775208,Water body Area Calculation,0.8403633832931519
705,script_76696.txt,Function,Count Landsat observations,Mosaic Landsat Images,0.8376528024673462,Count Cloud Probability Occurrences,0.6406633257865906
706,script_76696.txt,Function,Cloud removal,Cloud Cover Removal,0.9492524862289428,Image Cloud Removal,0.8757754564285278
707,script_76696.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
708,script_76696.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
709,script_76696.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
710,script_76696.txt,Function,Harmonize Landsat 8 and Landsat 7,"Merge, Harmonize, And Standardize Landsat Image Collections",0.8144922256469727,"Merge, Harmonize, And Standardize Landsat Image Collections",0.6913868188858032
711,script_76709.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
712,script_76709.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
713,script_76709.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
714,script_76709.txt,Function,Image compositing,Generate Image Composites,0.9105064868927002,Generate Image Composites,0.8455150127410889
715,script_76709.txt,Function,Percentile calculation,Statistics Calculation,0.8458813428878784,Statistics Calculation,0.6659848690032959
716,script_76709.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
717,script_76805.txt,Function,Mask pixels with high SummaryQA,Quality Masking,0.8712613582611084,Clear Pixel Masking,0.6995099186897278
718,script_76805.txt,Function,Mask out water,Cloud And Water Masking,0.9035297632217408,Cloud And Water Masking,0.7237256765365601
719,script_76805.txt,Function,Calculate NDVI/EVI annual max,Compute Maximum Values,0.855609655380249,Compute Median Of NDVI,0.7772705554962158
720,script_76805.txt,Function,Calculate regression trends,Regression Analysis,0.879509687423706,Calculate Long-Term Averages,0.750255286693573
721,script_76805.txt,Function,Calculate average NDVI/EVI in region,Compute Averages,0.871600866317749,Compute Median Of NDVI,0.8121674060821533
722,script_76839.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
723,script_76839.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
724,script_76839.txt,Function,Band selection and renaming,Rename Spectral Bands,0.9097298979759216,Rename Image Bands,0.6964425444602966
725,script_76839.txt,Function,Median calculation,Calculates Median Values,0.948996603488922,Calculates Median Values,0.8511641025543213
726,script_76839.txt,Function,Vegetation index calculation,Vegetation Indices/Index Calculation,0.9692245721817015,Vegetation Indices/Index Calculation,0.9143607020378113
727,script_76839.txt,Function,Image clipping,Clip Images,0.9256044626235962,Select And Clip Image,0.8260947465896606
728,script_76839.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
729,script_76840.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
730,script_76840.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
731,script_76840.txt,Function,Band selection,Display Selected Band,0.8835519552230835,Display Selected Band,0.7341454029083252
732,script_76840.txt,Function,Median calculation,Calculates Median Values,0.948996603488922,Calculates Median Values,0.8511641025543213
733,script_76840.txt,Function,Vegetation index calculation,Vegetation Indices/Index Calculation,0.9692245721817015,Vegetation Indices/Index Calculation,0.9143607020378113
734,script_76840.txt,Function,Image clipping,Clip Images,0.9256044626235962,Select And Clip Image,0.8260947465896606
735,script_76840.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
736,script_76841.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
737,script_76841.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
738,script_76841.txt,Function,Band selection and renaming,Rename Spectral Bands,0.9097298979759216,Rename Image Bands,0.6964425444602966
739,script_76841.txt,Function,Median calculation,Calculates Median Values,0.948996603488922,Calculates Median Values,0.8511641025543213
740,script_76841.txt,Function,Vegetation index calculation,Vegetation Indices/Index Calculation,0.9692245721817015,Vegetation Indices/Index Calculation,0.9143607020378113
741,script_76841.txt,Function,Image clipping,Clip Images,0.9256044626235962,Select And Clip Image,0.8260947465896606
742,script_76841.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
743,script_78663.txt,Function,Apply land cover correction,Terrain Correction,0.9142183065414428,Terrain Correction,0.7669809460639954
744,script_78663.txt,Function,Create time series chart,Generate Time Series Charts,0.9641427993774414,Generate Time Series Charts,0.8770871162414551
745,script_78805.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
746,script_78805.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
747,script_78805.txt,Function,Image clipping,Clip Images,0.9256044626235962,Select And Clip Image,0.8260947465896606
748,script_78805.txt,Function,Image reduction,Image Reduction,0.9849795699119568,Image Reduction,0.9759488105773926
749,script_78805.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
750,script_78805.txt,Function,SAVI calculation,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.8568934202194214,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.7243858575820923
751,script_78805.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
752,script_85061.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
753,script_85061.txt,Function,Image scaling and band renaming,Rename Image Bands,0.911656379699707,Image Scaling,0.8016860485076904
754,script_85061.txt,Function,Unmixing and fraction calculation,Fractional Unmixing,0.9265652894973756,Unmixing Analysis,0.804732084274292
755,script_85061.txt,Function,Cloud score calculation,Cloud Score Computation,0.9749367237091064,Cloud Score Computation,0.881479024887085
756,script_85061.txt,Function,Image masking and quality mosaic generation,Image Masking,0.898383378982544,Image Masking,0.7608915567398071
757,script_85217.txt,Function,Load Landsat 8 image collection,Mosaic Landsat Images,0.8928142786026001,Mosaic Landsat Images,0.6944206953048706
758,script_85217.txt,Function,Create cloud-free composite,Create Image Composites To Minimize Cloud Cover,0.8700156211853027,Create Image Composites To Minimize Cloud Cover,0.7561765313148499
759,script_85217.txt,Function,Sample composite to generate training data,Training Data Sampling,0.8899948596954346,Sampling Regions For Training Data,0.7746613621711731
760,script_85217.txt,Function,Train CART classifier,Training CART Classifier,0.9287713766098022,Training CART Classifier,0.8553562760353088
761,script_85217.txt,Function,Classify composite,Classification,0.87378990650177,Displays Composite Image,0.7291246056556702
762,script_85217.txt,Function,Perform accuracy assessment,Accuracy Assessment,0.9451563358306884,Accuracy Assessment,0.8375595808029175
763,script_85219.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
764,script_85219.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
765,script_85219.txt,Function,Image compositing,Generate Image Composites,0.9105064868927002,Generate Image Composites,0.8455150127410889
766,script_85219.txt,Function,Index calculation,Geometric Index Calculation,0.9426132440567015,Image Index Calculation,0.838940441608429
767,script_85219.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
768,script_89887.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
769,script_89887.txt,Function,Water masking,Cloud And Water Masking,0.9235315322875975,Cloud And Water Masking,0.8226487636566162
770,script_89887.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
771,script_89887.txt,Function,Hillshade generation,Hillshade Generation,0.98878014087677,Hillshade Generation,0.9723351001739502
772,script_89887.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
773,script_95721.txt,Function,Cloud and shadow pixel removal,Cloud And Shadow Removal,0.9116875529289246,Cloud And Shadow Removal,0.8830766081809998
774,script_95721.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
775,script_95721.txt,Function,VARI calculation,Covariance Computation,0.8658543229103088,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.6637516021728516
776,script_95721.txt,Function,EVI calculation,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.8673967719078064,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.7356406450271606
777,script_95721.txt,Function,Buffer creation,Buffer Creation,0.9911109209060668,Buffer Creation,0.9423303008079529
778,script_95721.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
779,script_95721.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
780,script_95721.txt,Function,Region reduction,Reduction Of Image Regions,0.9051618576049804,Reduction Of Image Regions,0.8010233044624329
781,script_95721.txt,Function,Feature joining,Add A Feature Collection,0.8552531003952026,Add A Feature Collection,0.7289769649505615
782,script_95721.txt,Function,Property removal,Cloud Cover Removal,0.8564260005950928,Remove Invalid Value,0.649088442325592
783,script_95950.txt,Function,Masking clouds and cirrus from Sentinel-2 images,Image Cloud Masking,0.9154002666473388,Image Cloud Masking,0.7414280772209167
784,script_95950.txt,Function,Calculating NDVI from Sentinel-2 images,Calculate NBR for Post-Fire Image,0.8746253252029419,Compute Median Of NDVI,0.7196871042251587
785,script_95950.txt,Function,Adding date information to images,Add Date Information To Images,0.9906527996063232,Add Date Information To Images,0.9736316204071045
786,script_95950.txt,Function,Sorting images by NDVI value,Sort Images,0.8967461585998535,Sort Images By Quality,0.7783032655715942
787,script_95950.txt,Function,Extracting maximum NDVI value,Compute Maximum Values,0.8736680746078491,Compute Median Of NDVI,0.7620333433151245
788,script_96316.txt,Function,Filtering image collections by date and cloud coverage,Filter Image Collection By Cloud Coverage,0.959251880645752,Filter Image Collection By Cloud Coverage,0.8776541948318481
789,script_96316.txt,Function,Renaming bands in image collections,Rename Image Bands,0.9591957926750184,Rename Image Bands,0.8630224466323853
790,script_96316.txt,Function,Calculating vegetation indices,Vegetation Indices/Index Calculation,0.9404757022857666,Vegetation Indices/Index Calculation,0.9000219106674194
791,script_96316.txt,Function,Creating mosaics from image collections,Creates And Exports Image Mosaics,0.8878780007362366,Image Mosaicking,0.7847045660018921
792,script_96316.txt,Function,Clipping images to a specific geometry,Clip Images To A Specific Region,0.9240905046463012,Clip Images To A Specific Region,0.8571103811264038
793,script_96317.txt,Function,Filtering image collections by date and cloud cover,Filter Image Collection By Cloud Coverage,0.9670058488845824,Filter Images By Cloud Cover,0.8734016418457031
794,script_96317.txt,Function,Calculating vegetation indices,Vegetation Indices/Index Calculation,0.9404757022857666,Vegetation Indices/Index Calculation,0.9000219106674194
795,script_96317.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
796,script_96317.txt,Function,Clipping images to a boundary,Clip Images To A Specific Region,0.9455692172050476,Clip Images To Specific Geographic Boundaries,0.8672071099281311
797,script_96322.txt,Function,Filtering image collections by date and cloud cover,Filter Image Collection By Cloud Coverage,0.9670058488845824,Filter Images By Cloud Cover,0.8734016418457031
798,script_96322.txt,Function,Renaming image bands,Rename Image Bands,0.9794581532478333,Rename Image Bands,0.9095269441604614
799,script_96322.txt,Function,Calculating vegetation indices,Vegetation Indices/Index Calculation,0.9404757022857666,Vegetation Indices/Index Calculation,0.9000219106674194
800,script_96322.txt,Function,Creating mosaics from image collections,Creates And Exports Image Mosaics,0.8878780007362366,Image Mosaicking,0.7847045660018921
801,script_96322.txt,Function,Clipping images to a specific geometry,Clip Images To A Specific Region,0.9240905046463012,Clip Images To A Specific Region,0.8571103811264038
802,script_96322.txt,Function,Sampling regions for training data,Sampling Regions For Training Data,0.9882944226264954,Sampling Regions For Training Data,0.9854344129562378
803,script_96332.txt,Function,Filter image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9897128343582152,Filter Image Collection By Date And Boundaries,0.9546441435813904
804,script_96332.txt,Function,Rename image bands,Rename Image Bands,0.98638117313385,Rename Image Bands,0.9694527983665466
805,script_96332.txt,Function,Calculate normalized difference water index,Calculate Normalized Difference Water Body Index (NDWBI),0.9498768448829652,Calculates Normalized Difference Water Index (NDWI),0.8575093746185303
806,script_96332.txt,Function,Create mosaic from image collection,Aggregate Multiple Images,0.884365975856781,Generate Image Composites,0.7468717098236084
807,script_96361.txt,Function,Merging Landsat image collections,"Merge, Harmonize, And Standardize Landsat Image Collections",0.9282456040382384,"Merge, Harmonize, And Standardize Landsat Image Collections",0.8773319125175476
808,script_96361.txt,Function,Standardizing band names,Rename Image Bands,0.8533746004104614,Rename Image Bands,0.7244957685470581
809,script_96361.txt,Function,Unpacking bit bands,Rename Image Bands,0.8278784155845642,Spectral Unmixing,0.6693739891052246
810,script_96361.txt,Function,Adding Fmask band,Image Band Addition,0.8590976595878601,Image Band Addition,0.7333433628082275
811,script_96361.txt,Function,Calculating MNDWI,Calculates Modified Normalized Difference Water Index (MNDWI),0.8895629644393921,Calculates Modified Normalized Difference Water Index (MNDWI),0.828680694103241
812,script_96361.txt,Function,Adding texture,Texture Calculation,0.8717542886734009,Image Addition,0.7812144756317139
813,script_96361.txt,Function,Adding Landsat number,Add Land Use Layer,0.8493383526802063,Add Land Use Layer,0.6716020107269287
814,script_96361.txt,Function,Adding HSV,Addition Of NDVI,0.7956098318099976,Image Addition,0.6509027481079102
815,script_96361.txt,Function,Masking land area,Mapping Land Cover,0.9046527147293092,Vegetation Masking,0.7651442289352417
816,script_96424.txt,Function,Clip image to area of interest,Clip Images To A Specific Region,0.9486805200576782,Clip Images To A Specific Region,0.8638193011283875
817,script_96424.txt,Function,Select image band,Select Specific Bands From Images,0.9417243003845216,Select Specific Bands From Images,0.8382298946380615
818,script_96424.txt,Function,Create water mask,Cloud And Water Masking,0.8888428211212158,Cloud And Water Masking,0.7277984619140625
819,script_96424.txt,Function,Calculate occurrence stats,Calculate Area Statistics,0.8982661962509155,Statistics Calculation,0.7018103003501892
820,script_96424.txt,Function,Reconstruct lake extent,Topographic Corrections,0.7924216389656067,Estimating Watersheds Area,0.5903274416923523
821,script_96426.txt,Function,Load lake polygons,Filtering Polygons,0.8425732851028442,Filtering Polygons,0.6523910760879517
822,script_96426.txt,Function,Load Landsat images,Mosaic Landsat Images,0.9112196564674376,Mosaic Landsat Images,0.7709677815437317
823,script_96426.txt,Function,Calculate lake area,Water body Area Calculation,0.9338316321372986,Calculates Area,0.7463719844818115
824,script_96426.txt,Function,Reconstruct water surface,Surface Correction,0.8633416891098022,Surface water area computation,0.731276273727417
825,script_96426.txt,Function,Extract lake mask,Mask Application,0.8478608727455139,Export Masked Image,0.6403926610946655
826,script_96426.txt,Function,Calculate lake area statistics,Calculate Area Statistics,0.9225870966911316,Calculate Area Statistics,0.7883963584899902
827,script_96427.txt,Function,Water surface interpolation,Interpolation,0.8978662490844727,Interpolation,0.8049801588058472
828,script_96427.txt,Function,Lake polygon area calculation,Water body Area Calculation,0.9178379774093628,Water body Area Calculation,0.6978752613067627
829,script_96427.txt,Function,Water classification,Classification,0.8876465559005737,Classification,0.7415251135826111
830,script_96427.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
831,script_96427.txt,Function,Lake area estimation,Water body Area Calculation,0.904759407043457,Estimating Watersheds Area,0.7192387580871582
832,script_96427.txt,Function,Change detection,Change Detection,0.9837981462478638,Change Detection,0.9810498952865601
833,script_96458.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
834,script_96458.txt,Function,Cloud removal,Cloud Cover Removal,0.9492524862289428,Image Cloud Removal,0.8757754564285278
835,script_96458.txt,Function,Median calculation,Calculates Median Values,0.948996603488922,Calculates Median Values,0.8511641025543213
836,script_96458.txt,Function,Normalized difference index calculation,Calculate Normalized Difference And Other Indices,0.9495127201080322,Calculate Normalized Difference And Other Indices,0.8704123497009277
837,script_96458.txt,Function,Thresholding,Otsu Thresholding,0.9098274111747742,Thresholding For Classification,0.8563275337219238
838,script_96458.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
839,script_96458.txt,Function,Terrain analysis,Terrain Analysis,0.9941688179969788,Terrain Analysis,0.9225852489471436
840,script_96458.txt,Function,Slope calculation,Slope calculation,1.0000001192092896,Slope calculation,1.0
841,script_96459.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
842,script_96459.txt,Function,Image normalization,Image Normalization,0.9953984022140504,Image Normalization,0.9615973234176636
843,script_96459.txt,Function,Feature extraction,Feature Importance Extraction,0.9405049085617064,Texture Feature Extraction,0.888102114200592
844,script_96459.txt,Function,Unmixing,Fractional Unmixing,0.913762867450714,Unmixing Analysis,0.8751522302627563
845,script_96459.txt,Function,Histogram analysis,Generating Histograms,0.9282219409942628,Generating Histograms,0.7828125953674316
846,script_96459.txt,Function,Thresholding,Otsu Thresholding,0.9098274111747742,Thresholding For Classification,0.8563275337219238
847,script_96519.txt,Function,Elevation data processing,Elevation Data Extraction,0.934307336807251,Elevation Data Extraction,0.8959299921989441
848,script_96519.txt,Function,Flood event analysis,Calculate Features To Refine Flood Analysis,0.8914991617202759,Calculate Features To Refine Flood Analysis,0.7285212874412537
849,script_96519.txt,Function,Built-up area analysis,Calculate Built-up Area,0.9022549986839294,Built-up Area Classification,0.8457725048065186
850,script_96519.txt,Function,Flood plain mapping,Mapping Land Cover,0.8992525339126587,Flood Area Calculation,0.7585547566413879
851,script_96519.txt,Function,Fire perimeter analysis,Estimating Fire Accumulation,0.8826594352722168,Estimating Fire Accumulation,0.7185490131378174
852,script_96519.txt,Function,Buffering seismic data,Buffering Features,0.8530446290969849,Buffering Geometries,0.7167157530784607
853,script_96537.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
854,script_96537.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
855,script_96537.txt,Function,Median calculation,Calculates Median Values,0.948996603488922,Calculates Median Values,0.8511641025543213
856,script_96537.txt,Function,Land cover classification,Land Cover Classification And Mapping,0.9552735090255736,Land Cover Classification And Mapping,0.8607609868049622
857,script_96537.txt,Function,Image reprojection,Image Reprojection,0.9850130081176758,Image Reprojection,0.9801082015037537
858,script_96537.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
859,script_96537.txt,Function,Random forest classification,Random Forest Classification,0.9791607856750488,Random Forest Classification,0.9582221508026123
860,script_96537.txt,Function,Accuracy assessment,Accuracy Assessment,0.984325647354126,Accuracy Assessment,0.9661080837249756
861,script_96537.txt,Function,Image aggregation,Image Aggregation,0.9766496419906616,Image Aggregation,0.8988634347915649
862,script_96538.txt,Function,Buffering feature collections,Filter And Buffer A Feature Collection,0.9244917631149292,Buffering Features,0.8570584058761597
863,script_96538.txt,Function,Masking cloudy pixels,Filtering Pixels,0.9146087169647216,Image Cloud Masking,0.8540092706680298
864,script_96538.txt,Function,Calculating vegetation indices,Vegetation Indices/Index Calculation,0.9404757022857666,Vegetation Indices/Index Calculation,0.9000219106674194
865,script_96538.txt,Function,Extracting median band values,Calculates Median Values,0.9005602598190308,Spectral Values Extraction,0.7729350328445435
866,script_96558.txt,Function,Filtering image collections by date,Filter Image Collection By Date,0.9883943796157836,Filter Image Collection By Date,0.9379743337631226
867,script_96558.txt,Function,Calculating monthly sums and means,Compute Mean Values,0.8680000305175781,Creating Monthly Composite,0.6946967840194702
868,script_96558.txt,Function,Resampling images,Image Resampling,0.974865198135376,Image Resampling,0.9512470364570618
869,script_96558.txt,Function,Joining image collections,Converts Joined Data To Image Collection,0.9234466552734376,Merge And Sort Image Collections,0.8270591497421265
870,script_96558.txt,Function,Calculating spatial correlation,Calculates Spatial Correlation,0.9534913301467896,Calculates Spatial Correlation,0.9437280893325806
871,script_96558.txt,Function,Creating scatter plots,Generate And Display A Scatter Plot,0.9204097986221312,Generate And Display A Scatter Plot,0.8908398151397705
872,script_96578.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
873,script_96578.txt,Function,Converting Kelvin to Celsius,Temperature Calculation,0.8650518655776978,Temperature Calculation,0.7046723365783691
874,script_96578.txt,Function,Calculating maximum temperature,Temperature Calculation,0.916608989238739,Temperature Calculation,0.8720484972000122
875,script_96578.txt,Function,Unmasking image collection,Filter Image Collection,0.8843569159507751,Image Masking,0.7397278547286987
876,script_96578.txt,Function,Calculating NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.893216073513031,Compute Median Of NDVI,0.8779250383377075
877,script_96578.txt,Function,Subtracting NDVI values,Computes Normalized Difference Vegetation Index (NDVI),0.8442781567573547,Addition Of NDVI,0.7898727655410767
878,script_96593.txt,Function,Compute NDVI values,Computes Normalized Difference Vegetation Index (NDVI),0.8930338025093079,Compute Median Of NDVI,0.8585832118988037
879,script_96593.txt,Function,Filter image collection by date and area,Filter Image Collection By Date And Region,0.9712366461753844,Filter Image Collection By Date And Region,0.9487797617912292
880,script_96593.txt,Function,Create buffer around sample points,Buffering Points For Sample Expansion,0.8756937980651855,Buffer Creation,0.7650418877601624
881,script_96593.txt,Function,Compute mean NDVI values,Compute Mean Values,0.9291011095046996,Compute Median Of NDVI,0.9044532775878906
882,script_96593.txt,Function,Visualize NDVI time series,Visualize NDVI And Date Information,0.9368371963500975,Visualize NDVI And Date Information,0.8837227821350098
883,script_96611.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
884,script_96611.txt,Function,Calculating median of image collection,Calculates Median Of Image Collection,0.973394215106964,Calculates Median Of Image Collection,0.952441394329071
885,script_96611.txt,Function,Compositing images,Generate Image Composites,0.9306178092956544,Generate Image Composites,0.885098934173584
886,script_96611.txt,Function,Calculating NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.893216073513031,Compute Median Of NDVI,0.8779250383377075
887,script_96611.txt,Function,Creating NDVI collection,Addition Of NDVI,0.8845373392105103,Addition Of NDVI,0.7884261012077332
888,script_96611.txt,Function,Calculating max NDVI,Compute Maximum Values,0.88944011926651,Compute Median Of NDVI,0.8361036777496338
889,script_96611.txt,Function,Reducing region,Reduction Of Image Regions,0.8974672555923462,Reduction Of Image Regions,0.7449461817741394
890,script_96611.txt,Function,Exporting image to drive,Export Processed Images To Drive,0.941817045211792,Export Processed Images To Drive,0.8614711165428162
891,script_96611.txt,Function,Calculating pixel area,Pixel Area Calculation,0.9852436780929564,Pixel Area Calculation,0.9373495578765869
892,script_96611.txt,Function,Creating histogram,Generating Histograms,0.9697725772857666,Generating Histograms,0.915805459022522
893,script_97207.txt,Function,Filtering image collection,Filter Image Collection,0.989755630493164,Filter Image Collection,0.8771380186080933
894,script_97207.txt,Function,Calculating NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.893216073513031,Compute Median Of NDVI,0.8779250383377075
895,script_97207.txt,Function,Classifying burned areas,Classify And Evaluate Burned Areas,0.9666195511817932,Classify And Evaluate Burned Areas,0.9204957485198975
